"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","feature"
"19139","Rin2","-3.166064e-01"," 1.0289282644","-1.663365e+00"," 9.633131e-02"," 1.090340e-01","-6.535318e+00","Rin2"
"19140","Pabpc4","-3.165933e-01","-0.1382727879","-3.341039e+00"," 8.436383e-04"," 1.099315e-03","-2.799233e+00","Pabpc4"
"19141","N4bp2l2"," 3.165003e-01"," 1.5392876211"," 1.928491e+00"," 5.387704e-02"," 6.225655e-02","-6.171422e+00","N4bp2l2"
"19142","Msh5","-3.164884e-01","-0.3951505048","-4.024140e+00"," 5.842547e-05"," 8.208922e-05","-3.359411e-01","Msh5"
"19143","Abhd5"," 3.164729e-01"," 1.9773020431"," 2.012762e+00"," 4.421810e-02"," 5.146333e-02","-6.095080e+00","Abhd5"
"19144","Usp31","-3.164641e-01"," 1.2926040625","-2.747053e+00"," 6.044927e-03"," 7.465519e-03","-4.577121e+00","Usp31"
"19145","Dcbld2"," 3.163231e-01"," 0.2647915785"," 2.488820e+00"," 1.286412e-02"," 1.554882e-02","-5.170986e+00","Dcbld2"
"19146","Tfb1m","-3.162768e-01"," 0.0816434762","-2.868481e+00"," 4.149817e-03"," 5.181578e-03","-4.245970e+00","Tfb1m"
"19147","Snord96a","-3.162676e-01","-0.4244125205","-4.107525e+00"," 4.093143e-05"," 5.826690e-05","-3.397073e-03","Snord96a"
"19148","Zfp384","-3.162045e-01","-0.1958116357","-3.541279e+00"," 4.035194e-04"," 5.355803e-04","-2.126792e+00","Zfp384"
"19149","Ppwd1","-3.162039e-01"," 0.2971680979","-2.717332e+00"," 6.614309e-03"," 8.146813e-03","-4.602988e+00","Ppwd1"
"19150","Gpr1","-3.161047e-01","-0.4128367627","-4.060763e+00"," 5.001222e-05"," 7.064965e-05","-1.897801e-01","Gpr1"
"19151","Nmt2","-3.160604e-01"," 0.4166531031","-2.623186e+00"," 8.749945e-03"," 1.069240e-02","-4.797015e+00","Nmt2"
"19152","Zfp184","-3.160374e-01","-0.3333204492","-3.651668e+00"," 2.644550e-04"," 3.548631e-04","-1.751385e+00","Zfp184"
"19153","Ppargc1b","-3.159567e-01","-0.1269560735","-3.781002e+00"," 1.588743e-04"," 2.162215e-04","-1.282586e+00","Ppargc1b"
"19154","Fxyd3","-3.158855e-01","-0.3634141111","-3.917658e+00"," 9.116618e-05"," 1.260947e-04","-7.525606e-01","Fxyd3"
"19155","F2","-3.158818e-01","-0.3701172475","-3.824853e+00"," 1.331916e-04"," 1.821676e-04","-1.110990e+00","F2"
"19156","Cyb5rl","-3.158200e-01","-0.2859868560","-3.517011e+00"," 4.421263e-04"," 5.856942e-04","-2.234881e+00","Cyb5rl"
"19157","Mup7","-3.157439e-01","-0.4054942513","-4.054188e+00"," 5.143258e-05"," 7.258173e-05","-2.158661e-01","Mup7"
"19158","Gm17745","-3.157218e-01","-0.4258630358","-4.130782e+00"," 3.702090e-05"," 5.290345e-05"," 9.268340e-02","Gm17745"
"19159","Gcnt3","-3.155990e-01","-0.3808952076","-4.053250e+00"," 5.163844e-05"," 7.285908e-05","-2.156500e-01","Gcnt3"
"19160","Mtfmt","-3.155940e-01","-0.0023060102","-2.813127e+00"," 4.934314e-03"," 6.131066e-03","-4.393510e+00","Mtfmt"
"19161","Gclm","-3.155629e-01"," 2.7071351313","-1.480129e+00"," 1.389312e-01"," 1.550643e-01","-6.694255e+00","Gclm"
"19162","Gpr20","-3.155608e-01","-0.0131340076","-4.012981e+00"," 6.124488e-05"," 8.591662e-05","-3.826772e-01","Gpr20"
"19163","Tepp","-3.154507e-01","-0.4269970371","-4.144300e+00"," 3.491371e-05"," 4.999895e-05"," 1.475701e-01","Tepp"
"19164","Gtf3c3","-3.153784e-01"," 0.2202651128","-2.807846e+00"," 5.015767e-03"," 6.229302e-03","-4.402754e+00","Gtf3c3"
"19165","Nbeal2"," 3.152983e-01","-0.2367744539"," 3.393690e+00"," 6.974443e-04"," 9.130796e-04","-2.604209e+00","Nbeal2"
"19166","1700001O22Rik","-3.152183e-01","-0.3277237989","-3.651081e+00"," 2.650579e-04"," 3.556517e-04","-1.760152e+00","1700001O22Rik"
"19167","Ngdn"," 3.152177e-01"," 1.6528484584"," 1.975598e+00"," 4.828086e-02"," 5.602483e-02","-6.181456e+00","Ngdn"
"19168","Srd5a3","-3.151991e-01"," 1.1861350468","-2.251951e+00"," 2.438873e-02"," 2.891773e-02","-5.745652e+00","Srd5a3"
"19169","ERCC-00116","-3.151931e-01"," 1.0254189049","-1.497833e+00"," 1.342692e-01"," 1.500540e-01","-6.948182e+00","ERCC-00116"
"19170","Sycn","-3.151597e-01","-0.3807361234","-4.090308e+00"," 4.407570e-05"," 6.251595e-05","-6.655110e-02","Sycn"
"19171","Nnmt","-3.151023e-01","-0.4112537109","-4.057705e+00"," 5.066816e-05"," 7.153744e-05","-2.037376e-01","Nnmt"
"19172","Dcp2"," 3.150844e-01"," 0.1914542415"," 2.676717e+00"," 7.470330e-03"," 9.168399e-03","-4.710266e+00","Dcp2"
"19173","Naa50","-3.150556e-01"," 1.5252236628","-1.947698e+00"," 5.153306e-02"," 5.963624e-02","-6.191965e+00","Naa50"
"19174","Eral1","-3.149632e-01"," 0.6320625298","-2.174160e+00"," 2.976165e-02"," 3.507895e-02","-5.887693e+00","Eral1"
"19175","Vkorc1l1","-3.149400e-01","-0.0431662731","-3.162463e+00"," 1.578140e-03"," 2.025000e-03","-3.374915e+00","Vkorc1l1"
"19176","B4galt7","-3.149022e-01"," 0.2450225574","-2.412463e+00"," 1.589761e-02"," 1.908544e-02","-5.383205e+00","B4galt7"
"19177","Dach2","-3.148749e-01","-0.3290002396","-3.745407e+00"," 1.830784e-04"," 2.481533e-04","-1.417766e+00","Dach2"
"19178","Mir1195","-3.148550e-01","-0.4049622726","-4.069319e+00"," 4.821914e-05"," 6.819889e-05","-1.570928e-01","Mir1195"
"19179","AI182371","-3.148491e-01","-0.4135040498","-4.057650e+00"," 5.067992e-05"," 7.154974e-05","-2.044076e-01","AI182371"
"19180","Lgals7","-3.148471e-01","-0.3229821484","-3.788537e+00"," 1.541527e-04"," 2.100030e-04","-1.244372e+00","Lgals7"
"19181","Spink4","-3.148017e-01","-0.3356555004","-3.948774e+00"," 8.013934e-05"," 1.113757e-04","-6.231971e-01","Spink4"
"19182","Cyp2c55","-3.147972e-01","-0.3420177851","-3.956703e+00"," 7.753821e-05"," 1.079143e-04","-5.958877e-01","Cyp2c55"
"19183","Ncstn"," 3.147938e-01"," 2.0915834937"," 1.715832e+00"," 8.628364e-02"," 9.800701e-02","-6.504532e+00","Ncstn"
"19184","Slc27a2","-3.146536e-01","-0.3798133653","-3.922835e+00"," 8.923710e-05"," 1.235505e-04","-7.360841e-01","Slc27a2"
"19185","Umps","-3.146311e-01"," 0.1803362841","-2.461349e+00"," 1.389073e-02"," 1.674993e-02","-5.287009e+00","Umps"
"19186","Tcp11l2"," 3.144874e-01"," 1.2551559884"," 1.840604e+00"," 6.576636e-02"," 7.542595e-02","-6.387935e+00","Tcp11l2"
"19187","Tor3a"," 3.144674e-01"," 0.2459449228"," 2.252556e+00"," 2.435047e-02"," 2.887529e-02","-5.615200e+00","Tor3a"
"19188","Gm16675","-3.144592e-01","-0.4117302581","-4.109597e+00"," 4.056780e-05"," 5.777823e-05"," 9.979998e-03","Gm16675"
"19189","Sf1"," 3.144372e-01"," 2.8080606898"," 1.808586e+00"," 7.060335e-02"," 8.078755e-02","-6.241255e+00","Sf1"
"19190","Rufy1"," 3.144190e-01"," 1.6777324219"," 2.039202e+00"," 4.150681e-02"," 4.840396e-02","-6.083633e+00","Rufy1"
"19191","Gm9047","-3.143991e-01","-0.4224691869","-4.124981e+00"," 3.796160e-05"," 5.421136e-05"," 6.885531e-02","Gm9047"
"19192","Mat2a"," 3.143157e-01"," 6.0026190479"," 1.402065e+00"," 1.609870e-01"," 1.786178e-01","-6.642383e+00","Mat2a"
"19193","Gbp10","-3.142494e-01","-0.4204916163","-4.115925e+00"," 3.947574e-05"," 5.629131e-05"," 3.324181e-02","Gbp10"
"19194","Mir484","-3.141265e-01","-0.4091723064","-4.109022e+00"," 4.066842e-05"," 5.791802e-05"," 2.810391e-03","Mir484"
"19195","Ptch2","-3.141252e-01","-0.4069978729","-3.941839e+00"," 8.248189e-05"," 1.145294e-04","-6.656326e-01","Ptch2"
"19196","5430437P03Rik"," 3.140557e-01"," 2.3613169731"," 1.704270e+00"," 8.842167e-02"," 1.003771e-01","-6.496103e+00","5430437P03Rik"
"19197","5031434C07Rik","-3.140518e-01","-0.4299807405","-4.106004e+00"," 4.120042e-05"," 5.861867e-05","-9.344610e-03","5031434C07Rik"
"19198","Cnksr1","-3.140498e-01","-0.4164649410","-4.100519e+00"," 4.218428e-05"," 5.995295e-05","-3.006783e-02","Cnksr1"
"19199","Ints9"," 3.140333e-01"," 0.7737097434"," 2.203434e+00"," 2.763076e-02"," 3.264124e-02","-5.793415e+00","Ints9"
"19200","Plbd2","-3.139643e-01"," 1.8103321115","-1.672760e+00"," 9.446631e-02"," 1.069955e-01","-6.613498e+00","Plbd2"
"19201","7530420F21Rik","-3.139611e-01","-0.4253676282","-4.077834e+00"," 4.649569e-05"," 6.583284e-05","-1.237631e-01","7530420F21Rik"
"19202","Mrps2","-3.139333e-01"," 0.5089273703","-2.273497e+00"," 2.305815e-02"," 2.737330e-02","-5.711866e+00","Mrps2"
"19203","Mfsd12","-3.137932e-01","-0.2966413578","-3.543029e+00"," 4.008622e-04"," 5.321740e-04","-2.142642e+00","Mfsd12"
"19204","Fam203a","-3.137865e-01","-0.0863038974","-2.788598e+00"," 5.323037e-03"," 6.599371e-03","-4.470650e+00","Fam203a"
"19205","Adra2c","-3.137146e-01","-0.2970956786","-3.522936e+00"," 4.323942e-04"," 5.732557e-04","-2.222530e+00","Adra2c"
"19206","Alkbh4","-3.136956e-01","-0.0942751676","-2.797414e+00"," 5.180251e-03"," 6.427109e-03","-4.460763e+00","Alkbh4"
"19207","Reg4","-3.136683e-01","-0.2853873659","-3.815563e+00"," 1.382819e-04"," 1.888872e-04","-1.131212e+00","Reg4"
"19208","4933439K11Rik","-3.136463e-01","-0.4205990189","-4.038271e+00"," 5.503168e-05"," 7.747881e-05","-2.818844e-01","4933439K11Rik"
"19209","Glt25d2"," 3.135914e-01","-0.0362581034"," 2.627254e+00"," 8.646247e-03"," 1.056899e-02","-4.764024e+00","Glt25d2"
"19210","Macrod2","-3.135516e-01"," 0.6133930864","-2.521960e+00"," 1.171548e-02"," 1.420222e-02","-5.121238e+00","Macrod2"
"19211","H2-Q10","-3.133407e-01","-0.4024183552","-3.998817e+00"," 6.500921e-05"," 9.100125e-05","-4.368499e-01","H2-Q10"
"19212","Itgb3","-3.132564e-01","-0.3218952248","-3.634524e+00"," 2.826029e-04"," 3.785432e-04","-1.822511e+00","Itgb3"
"19213","A730008H23Rik","-3.132445e-01","-0.2768163677","-3.778115e+00"," 1.607191e-04"," 2.186433e-04","-1.278304e+00","A730008H23Rik"
"19214","Lrba","-3.131780e-01"," 0.3087727122","-2.436946e+00"," 1.486270e-02"," 1.787965e-02","-5.277511e+00","Lrba"
"19215","Smap1"," 3.131598e-01"," 2.6869404848"," 1.730613e+00"," 8.361133e-02"," 9.507299e-02","-6.323700e+00","Smap1"
"19216","Gm2083","-3.130962e-01","-0.4223778285","-4.101870e+00"," 4.193997e-05"," 5.964190e-05","-2.592198e-02","Gm2083"
"19217","Smarca4"," 3.130851e-01"," 2.8260430528"," 1.623703e+00"," 1.045317e-01"," 1.179739e-01","-6.568940e+00","Smarca4"
"19218","AI597479","-3.130371e-01"," 0.3376321306","-2.667617e+00"," 7.675251e-03"," 9.413491e-03","-4.775490e+00","AI597479"
"19219","Taf11"," 3.130243e-01"," 1.1611650100"," 2.142348e+00"," 3.223607e-02"," 3.789255e-02","-5.926729e+00","Taf11"
"19220","Zc3h7b","-3.130073e-01"," 1.0560188173","-2.343067e+00"," 1.918310e-02"," 2.289602e-02","-5.440787e+00","Zc3h7b"
"19221","Gm15760","-3.129295e-01","-0.3303166468","-3.576770e+00"," 3.526978e-04"," 4.697226e-04","-2.013594e+00","Gm15760"
"19222","Ccm2"," 3.129215e-01"," 1.2894564434"," 1.890417e+00"," 5.878692e-02"," 6.768309e-02","-6.332870e+00","Ccm2"
"19223","Rhbdl2","-3.129205e-01","-0.1916711433","-3.219325e+00"," 1.296978e-03"," 1.672744e-03","-3.221044e+00","Rhbdl2"
"19224","Gm10069","-3.129122e-01","-0.3085038798","-3.517507e+00"," 4.413034e-04"," 5.846372e-04","-2.228883e+00","Gm10069"
"19225","Herc2","-3.128866e-01"," 2.4391541312","-1.749583e+00"," 8.028031e-02"," 9.142732e-02","-6.397297e+00","Herc2"
"19226","Oasl1"," 3.128301e-01","-0.2951936938"," 3.398368e+00"," 6.856650e-04"," 8.979594e-04","-2.594730e+00","Oasl1"
"19227","1810019D21Rik","-3.127995e-01","-0.4158673984","-4.057862e+00"," 5.063422e-05"," 7.149384e-05","-2.028513e-01","1810019D21Rik"
"19228","B230216N24Rik","-3.127567e-01","-0.2782610477","-3.472812e+00"," 5.214400e-04"," 6.877690e-04","-2.387422e+00","B230216N24Rik"
"19229","Snord99","-3.126531e-01","-0.4095921580","-4.110559e+00"," 4.039993e-05"," 5.754964e-05"," 1.127705e-02","Snord99"
"19230","Thada","-3.126295e-01","-0.0099430000","-2.965180e+00"," 3.046027e-03"," 3.834410e-03","-3.972529e+00","Thada"
"19231","Atp8b1","-3.125859e-01","-0.0497228864","-3.170603e+00"," 1.534712e-03"," 1.970031e-03","-3.386294e+00","Atp8b1"
"19232","BC107364","-3.125564e-01","-0.4254559537","-4.091661e+00"," 4.382057e-05"," 6.217666e-05","-6.598364e-02","BC107364"
"19233","1700003F17Rik","-3.125459e-01","-0.4261374839","-4.121006e+00"," 3.861938e-05"," 5.511376e-05"," 5.331326e-02","1700003F17Rik"
"19234","Rdh7","-3.125402e-01","-0.4189787175","-4.061351e+00"," 4.988692e-05"," 7.048115e-05","-1.892063e-01","Rdh7"
"19235","Ankrd23","-3.125205e-01","-0.2975296002","-3.473449e+00"," 5.202092e-04"," 6.862614e-04","-2.385998e+00","Ankrd23"
"19236","BC027231","-3.125197e-01","-0.0760083221","-3.091298e+00"," 2.008928e-03"," 2.558853e-03","-3.596527e+00","BC027231"
"19237","Exosc3"," 3.125183e-01"," 0.5237362787"," 2.165835e+00"," 3.039290e-02"," 3.579598e-02","-5.843038e+00","Exosc3"
"19238","Actn2","-3.124600e-01","-0.2582472245","-3.530873e+00"," 4.196715e-04"," 5.566402e-04","-2.195159e+00","Actn2"
"19239","Pydc4","-3.124589e-01","-0.4229652150","-4.086567e+00"," 4.478852e-05"," 6.349624e-05","-8.774325e-02","Pydc4"
"19240","Adamts12","-3.123414e-01","-0.4154228389","-4.032812e+00"," 5.632007e-05"," 7.925464e-05","-3.011640e-01","Adamts12"
"19241","Gm6034","-3.123179e-01","-0.4177407228","-4.059144e+00"," 5.035850e-05"," 7.111738e-05","-1.989390e-01","Gm6034"
"19242","Sigmar1","-3.122883e-01"," 0.7203344941","-2.144415e+00"," 3.207008e-02"," 3.770689e-02","-5.860410e+00","Sigmar1"
"19243","Keap1"," 3.121238e-01"," 1.6951018065"," 1.818599e+00"," 6.906033e-02"," 7.908375e-02","-6.418018e+00","Keap1"
"19244","Serp2"," 3.120803e-01"," 0.5145573090"," 2.484094e+00"," 1.303580e-02"," 1.574982e-02","-5.190351e+00","Serp2"
"19245","Vill","-3.120509e-01","-0.4109630414","-4.025184e+00"," 5.816814e-05"," 8.173747e-05","-3.345684e-01","Vill"
"19246","Lamc3"," 3.120181e-01","-0.1661997973"," 3.210732e+00"," 1.336268e-03"," 1.722184e-03","-3.192681e+00","Lamc3"
"19247","Ttc1","-3.119643e-01"," 2.0917102851","-1.813047e+00"," 6.991241e-02"," 8.002430e-02","-6.375890e+00","Ttc1"
"19248","Psma8"," 3.119358e-01","-0.2979933537"," 3.322054e+00"," 9.029896e-04"," 1.174824e-03","-2.852229e+00","Psma8"
"19249","Cdk2ap1"," 3.118738e-01"," 2.9828708519"," 1.756865e+00"," 7.903053e-02"," 9.006091e-02","-6.249748e+00","Cdk2ap1"
"19250","Igfbp1","-3.118301e-01","-0.4215663284","-4.047437e+00"," 5.293091e-05"," 7.461978e-05","-2.455133e-01","Igfbp1"
"19251","Tprn"," 3.118103e-01"," 3.1415329071"," 2.660354e+00"," 7.842415e-03"," 9.613984e-03","-4.708927e+00","Tprn"
"19252","Zfp711","-3.117871e-01","-0.1973745839","-3.553865e+00"," 3.847618e-04"," 5.112050e-04","-2.108831e+00","Zfp711"
"19253","Fbxo18","-3.117823e-01"," 0.7960028762","-2.011157e+00"," 4.438742e-02"," 5.165270e-02","-6.114616e+00","Fbxo18"
"19254","E130303B06Rik","-3.117457e-01","-0.1738130122","-3.158144e+00"," 1.601642e-03"," 2.054370e-03","-3.399808e+00","E130303B06Rik"
"19255","Hs1bp3","-3.117340e-01"," 0.5012320834","-2.455253e+00"," 1.412811e-02"," 1.702478e-02","-5.322934e+00","Hs1bp3"
"19256","Lrrc20","-3.115270e-01","-0.1027923909","-3.056852e+00"," 2.254075e-03"," 2.861773e-03","-3.709672e+00","Lrrc20"
"19257","5730420D15Rik","-3.115107e-01","-0.4232010210","-4.067718e+00"," 4.855002e-05"," 6.865444e-05","-1.644873e-01","5730420D15Rik"
"19258","Tmem167","-3.115033e-01"," 2.5982458974","-1.612419e+00"," 1.069633e-01"," 1.205904e-01","-6.638944e+00","Tmem167"
"19259","Tob2"," 3.114908e-01"," 2.5360271585"," 1.869383e+00"," 6.165523e-02"," 7.088794e-02","-6.175315e+00","Tob2"
"19260","Zfp964","-3.114730e-01","-0.3788698815","-3.784946e+00"," 1.563858e-04"," 2.129543e-04","-1.264766e+00","Zfp964"
"19261","Ostm1","-3.113227e-01"," 1.6086556479","-1.910265e+00"," 5.618295e-02"," 6.482520e-02","-6.291726e+00","Ostm1"
"19262","Tigd2"," 3.113043e-01"," 0.6838709078"," 2.139803e+00"," 3.244146e-02"," 3.812590e-02","-5.927243e+00","Tigd2"
"19263","3200001D21Rik","-3.112915e-01","-0.3212905232","-3.690355e+00"," 2.274408e-04"," 3.062473e-04","-1.618233e+00","3200001D21Rik"
"19264","Gm6222","-3.112713e-01","-0.3890017342","-4.120177e+00"," 3.875790e-05"," 5.530134e-05"," 5.607689e-02","Gm6222"
"19265","Mmp17","-3.112351e-01"," 0.0082439422","-3.400566e+00"," 6.801956e-04"," 8.909958e-04","-2.641634e+00","Mmp17"
"19266","Alg11","-3.111981e-01"," 0.8382354568","-2.218116e+00"," 2.661255e-02"," 3.147489e-02","-5.777767e+00","Alg11"
"19267","Apof","-3.111257e-01","-0.4217194657","-4.045268e+00"," 5.342099e-05"," 7.527445e-05","-2.546884e-01","Apof"
"19268","2610020H08Rik","-3.110591e-01","-0.3088267440","-3.493439e+00"," 4.829045e-04"," 6.382346e-04","-2.308823e+00","2610020H08Rik"
"19269","Fam70b","-3.110552e-01"," 0.1032781380","-3.639204e+00"," 2.775370e-04"," 3.719701e-04","-1.805159e+00","Fam70b"
"19270","Slc5a3","-3.109705e-01"," 2.0470006609","-2.033827e+00"," 4.204627e-02"," 4.900136e-02","-6.102341e+00","Slc5a3"
"19271","Xcr1","-3.109023e-01","-0.4161723645","-4.031902e+00"," 5.653763e-05"," 7.955123e-05","-3.087412e-01","Xcr1"
"19272","Usp49","-3.107650e-01","-0.0409502671","-3.093087e+00"," 1.996890e-03"," 2.543934e-03","-3.590903e+00","Usp49"
"19273","Lysmd2","-3.107068e-01"," 1.9629574533","-1.430562e+00"," 1.526475e-01"," 1.697508e-01","-6.795646e+00","Lysmd2"
"19274","Cldn3","-3.106390e-01","-0.2851610759","-3.754753e+00"," 1.764075e-04"," 2.393190e-04","-1.363455e+00","Cldn3"
"19275","Cd55","-3.105780e-01","-0.2838411510","-3.483683e+00"," 5.007874e-04"," 6.612730e-04","-2.321252e+00","Cd55"
"19276","Ccdc152"," 3.105225e-01","-0.2288882059"," 3.338207e+00"," 8.522552e-04"," 1.110234e-03","-2.775389e+00","Ccdc152"
"19277","Bcor","-3.104574e-01"," 0.1233828375","-2.605630e+00"," 9.210409e-03"," 1.123926e-02","-4.922579e+00","Bcor"
"19278","Ppl","-3.101280e-01","-0.4036401694","-3.957136e+00"," 7.739867e-05"," 1.077265e-04","-6.000197e-01","Ppl"
"19279","Slc11a2","-3.099969e-01"," 0.5390708496","-2.307301e+00"," 2.109766e-02"," 2.512356e-02","-5.603322e+00","Slc11a2"
"19280","Phax"," 3.099016e-01"," 2.0877320434"," 1.781537e+00"," 7.491375e-02"," 8.554010e-02","-6.453381e+00","Phax"
"19281","Frk","-3.098670e-01","-0.3461554982","-3.844431e+00"," 1.230369e-04"," 1.685938e-04","-1.042618e+00","Frk"
"19282","Zfp644","-3.098595e-01"," 1.6909639337","-1.900612e+00"," 5.743710e-02"," 6.621033e-02","-6.250474e+00","Zfp644"
"19283","1700034H15Rik","-3.098112e-01","-0.4140438684","-4.066920e+00"," 4.871579e-05"," 6.887637e-05","-1.651869e-01","1700034H15Rik"
"19284","Ube3b","-3.097791e-01"," 0.9741972265","-2.220162e+00"," 2.647329e-02"," 3.131334e-02","-5.738863e+00","Ube3b"
"19285","Cnn1","-3.097038e-01","-0.1535406460","-3.731423e+00"," 1.935034e-04"," 2.617088e-04","-1.460015e+00","Cnn1"
"19286","1700012B15Rik","-3.096835e-01"," 0.5937768894","-2.877185e+00"," 4.037323e-03"," 5.045954e-03","-4.187764e+00","1700012B15Rik"
"19287","Zdhhc9"," 3.096270e-01"," 3.0693829362"," 2.340115e+00"," 1.933516e-02"," 2.307398e-02","-5.394780e+00","Zdhhc9"
"19288","Rrad","-3.096150e-01"," 0.0701617096","-3.204799e+00"," 1.364031e-03"," 1.757000e-03","-3.263792e+00","Rrad"
"19289","Wbp7","-3.095505e-01"," 0.1773021248","-2.683081e+00"," 7.329953e-03"," 9.001771e-03","-4.733194e+00","Wbp7"
"19290","Gm4636","-3.095177e-01","-0.3774690416","-3.787691e+00"," 1.546758e-04"," 2.106789e-04","-1.254071e+00","Gm4636"
"19291","Gm15421","-3.095054e-01","-0.0755272736","-3.821001e+00"," 1.352807e-04"," 1.848954e-04","-1.074997e+00","Gm15421"
"19292","Mycl1","-3.094542e-01","-0.0999561971","-3.300359e+00"," 9.755442e-04"," 1.267180e-03","-2.952151e+00","Mycl1"
"19293","Pef1"," 3.094528e-01"," 2.0209274525"," 1.571759e+00"," 1.160992e-01"," 1.304884e-01","-6.747493e+00","Pef1"
"19294","Ajap1","-3.094407e-01","-0.2462608738","-3.521937e+00"," 4.340220e-04"," 5.752510e-04","-2.223058e+00","Ajap1"
"19295","Gjb3","-3.093300e-01","-0.3940641694","-4.003376e+00"," 6.377429e-05"," 8.935265e-05","-4.199312e-01","Gjb3"
"19296","Clns1a"," 3.093104e-01"," 3.2647846151"," 1.394854e+00"," 1.631508e-01"," 1.809758e-01","-6.844247e+00","Clns1a"
"19297","1700029I01Rik","-3.092351e-01","-0.4182730172","-3.959070e+00"," 7.677744e-05"," 1.069063e-04","-5.976565e-01","1700029I01Rik"
"19298","Zswim3","-3.091825e-01","-0.1998419371","-2.979998e+00"," 2.902849e-03"," 3.659876e-03","-3.950455e+00","Zswim3"
"19299","Fbp1","-3.091479e-01","-0.3576679943","-3.736631e+00"," 1.895570e-04"," 2.566083e-04","-1.443895e+00","Fbp1"
"19300","Pddc1","-3.090342e-01"," 0.7797543019","-2.234210e+00"," 2.553383e-02"," 3.023112e-02","-5.786645e+00","Pddc1"
"19301","Slc23a1","-3.090236e-01","-0.3752052734","-3.865066e+00"," 1.131272e-04"," 1.554603e-04","-9.632315e-01","Slc23a1"
"19302","Mir5133","-3.089330e-01","-0.3862925763","-3.973582e+00"," 7.226470e-05"," 1.007784e-04","-5.393495e-01","Mir5133"
"19303","Myo7b","-3.088366e-01","-0.3947168151","-3.906683e+00"," 9.538670e-05"," 1.317845e-04","-7.933301e-01","Myo7b"
"19304","Myst2"," 3.086987e-01"," 2.0877993905"," 1.960995e+00"," 4.996082e-02"," 5.791115e-02","-6.197772e+00","Myst2"
"19305","Sele","-3.086178e-01","-0.4278234946","-4.003248e+00"," 6.380859e-05"," 8.939535e-05","-4.236996e-01","Sele"
"19306","Ccdc126","-3.086109e-01"," 0.0951946001","-2.482464e+00"," 1.309549e-02"," 1.581705e-02","-5.206613e+00","Ccdc126"
"19307","Cml2","-3.085861e-01","-0.3895945246","-3.860950e+00"," 1.150416e-04"," 1.580447e-04","-9.678911e-01","Cml2"
"19308","Zfp213","-3.085021e-01"," 0.0538771469","-2.654719e+00"," 7.974323e-03"," 9.770068e-03","-4.824686e+00","Zfp213"
"19309","Myo18b","-3.084049e-01","-0.4189863016","-3.977937e+00"," 7.096024e-05"," 9.902401e-05","-5.237548e-01","Myo18b"
"19310","Actc1","-3.083947e-01","-0.4036170370","-3.985993e+00"," 6.860537e-05"," 9.584628e-05","-4.903809e-01","Actc1"
"19311","Tnfrsf26","-3.083651e-01","-0.4175029111","-3.994031e+00"," 6.633007e-05"," 9.279478e-05","-4.587809e-01","Tnfrsf26"
"19312","Aqp3","-3.083049e-01","-0.3116759038","-3.793926e+00"," 1.508570e-04"," 2.056208e-04","-1.216675e+00","Aqp3"
"19313","Ap4m1","-3.082965e-01","-0.1878247703","-3.196405e+00"," 1.404224e-03"," 1.806488e-03","-3.295631e+00","Ap4m1"
"19314","Tk1","-3.082575e-01","-0.3062037061","-3.582151e+00"," 3.455366e-04"," 4.604469e-04","-2.009520e+00","Tk1"
"19315","Nufip2"," 3.080796e-01"," 3.1711216494"," 1.502611e+00"," 1.330319e-01"," 1.486853e-01","-6.637055e+00","Nufip2"
"19316","Napsa","-3.079863e-01","-0.3247799631","-3.602652e+00"," 3.194829e-04"," 4.264807e-04","-1.927055e+00","Napsa"
"19317","Fam36a","-3.079713e-01"," 1.7697101094","-1.907806e+00"," 5.650019e-02"," 6.518483e-02","-6.119325e+00","Fam36a"
"19318","Zfp395","-3.078802e-01","-0.0822569733","-3.053669e+00"," 2.278060e-03"," 2.890345e-03","-3.713137e+00","Zfp395"
"19319","ERCC-00126","-3.077878e-01","-0.3699643528","-3.566757e+00"," 3.663942e-04"," 4.874647e-04","-2.063708e+00","ERCC-00126"
"19320","Pdzk1","-3.077701e-01","-0.1536373114","-3.003537e+00"," 2.687995e-03"," 3.396300e-03","-3.875401e+00","Pdzk1"
"19321","Klhl11","-3.077517e-01"," 0.1675032333","-2.655346e+00"," 7.959558e-03"," 9.752998e-03","-4.824646e+00","Klhl11"
"19322","Col8a1","-3.076754e-01","-0.2794231799","-3.725646e+00"," 1.979716e-04"," 2.675511e-04","-1.483008e+00","Col8a1"
"19323","ERCC-00096","-3.076136e-01","12.1421611067","-3.318977e+00"," 9.129656e-04"," 1.187474e-03","-1.926259e+00","ERCC-00096"
"19324","Tomm40l","-3.075481e-01"," 1.2808260304","-1.866050e+00"," 6.212010e-02"," 7.139089e-02","-6.362640e+00","Tomm40l"
"19325","Klhl7","-3.074703e-01"," 0.9132765020","-2.290543e+00"," 2.205062e-02"," 2.621973e-02","-5.600936e+00","Klhl7"
"19326","Cep76","-3.074149e-01","-0.2369401692","-3.356391e+00"," 7.983142e-04"," 1.041761e-03","-2.771228e+00","Cep76"
"19327","Runx1t1"," 3.073421e-01"," 0.5467334187"," 2.605167e+00"," 9.222851e-03"," 1.125327e-02","-4.896976e+00","Runx1t1"
"19328","Timm44","-3.072787e-01"," 1.3505048807","-1.959054e+00"," 5.018778e-02"," 5.815410e-02","-6.207106e+00","Timm44"
