"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","feature"
"19570","Hs1bp3"," 0.3411581584"," 0.5012320834"," 8.390620e-01","4.014933e-01","4.805984e-01","-6.474426e+00","Hs1bp3"
"19571","Zfp449","-0.3409904857","-0.1177914114","-1.164757e+00","2.441987e-01","3.141191e-01","-6.316808e+00","Zfp449"
"19572","6030458C11Rik","-0.3409510911"," 0.4093088314","-8.396926e-01","4.011396e-01","4.802240e-01","-6.477898e+00","6030458C11Rik"
"19573","BC052040","-0.3408130395","-0.0745991183","-1.221213e+00","2.220897e-01","2.891559e-01","-6.289206e+00","BC052040"
"19574","Tlk1","-0.3407414883"," 1.1360862629","-8.540168e-01","3.931557e-01","4.723068e-01","-6.437607e+00","Tlk1"
"19575","Calml4","-0.3407323468","-0.3730607156","-1.492276e+00","1.357193e-01","1.870331e-01","-5.930564e+00","Calml4"
"19576","Ubr4"," 0.3406648502"," 1.9996037063"," 6.567543e-01","5.113833e-01","5.888283e-01","-6.319069e+00","Ubr4"
"19577","Tiam2","-0.3406451129","-0.0039992034","-1.054288e+00","2.918259e-01","3.665107e-01","-6.302338e+00","Tiam2"
"19578","Aspscr1"," 0.3406171173"," 2.1498238947"," 5.400067e-01","5.892277e-01","6.608611e-01","-6.304126e+00","Aspscr1"
"19579","Sqrdl","-0.3406088333"," 0.3974408994","-7.715088e-01","4.404589e-01","5.191526e-01","-6.461866e+00","Sqrdl"
"19580","Atad1","-0.3405705927"," 2.6084733758","-5.977175e-01","5.500681e-01","6.245637e-01","-6.290865e+00","Atad1"
"19581","Alg2","-0.3403893400"," 1.5772568036","-6.902838e-01","4.900627e-01","5.677943e-01","-6.393292e+00","Alg2"
"19582","Zfp46","-0.3403805886"," 0.2140226733","-9.816429e-01","3.263454e-01","4.036675e-01","-6.448291e+00","Zfp46"
"19583","Sephs2"," 0.3403695833"," 1.3142676979"," 6.148831e-01","5.386729e-01","6.141784e-01","-6.342116e+00","Sephs2"
"19584","Hemk1","-0.3403331956","-0.0520699106","-1.061399e+00","2.885838e-01","3.631785e-01","-6.390725e+00","Hemk1"
"19585","Pnck","-0.3402326407"," 0.2136111940","-1.179617e+00","2.382351e-01","3.073814e-01","-6.258473e+00","Pnck"
"19586","Ssr2"," 0.3400119072"," 3.9855239642"," 5.442771e-01","5.862864e-01","6.580662e-01","-6.210373e+00","Ssr2"
"19587","Akr1b3","-0.3400020060"," 0.0262403858","-1.201603e+00","2.296007e-01","2.976452e-01","-6.244856e+00","Akr1b3"
"19588","Tmcc3"," 0.3399882454"," 4.1219949436"," 7.019321e-01","4.827694e-01","5.602860e-01","-6.237202e+00","Tmcc3"
"19589","Sbsn","-0.3398902071"," 0.0088140683","-1.240537e+00","2.148622e-01","2.809792e-01","-6.277481e+00","Sbsn"
"19590","Asb3","-0.3398419730"," 0.6225179874","-8.220770e-01","4.110906e-01","4.899591e-01","-6.468205e+00","Asb3"
"19591","Rcn1","-0.3398346670"," 0.4899399448","-9.480120e-01","3.431905e-01","4.214434e-01","-6.424262e+00","Rcn1"
"19592","Odf2"," 0.3397463731"," 0.8977568582"," 6.679710e-01","5.041973e-01","5.819839e-01","-6.376644e+00","Odf2"
"19593","Dnase1l1","-0.3397367210"," 0.0129227471","-1.165804e+00","2.437753e-01","3.136261e-01","-6.354348e+00","Dnase1l1"
"19594","Ap3m2"," 0.3397365203"," 0.4434239915"," 6.940439e-01","4.877020e-01","5.654225e-01","-6.388801e+00","Ap3m2"
"19595","Rere"," 0.3397117217"," 1.4745125946"," 6.312808e-01","5.278993e-01","6.041643e-01","-6.279930e+00","Rere"
"19596","1810074P20Rik"," 0.3396669512"," 2.0558128085"," 5.338927e-01","5.934506e-01","6.649609e-01","-6.289373e+00","1810074P20Rik"
"19597","Tor3a","-0.3396187012"," 0.2459449228","-8.336796e-01","4.045199e-01","4.834500e-01","-6.389103e+00","Tor3a"
"19598","Chka"," 0.3394301236"," 2.1338949725"," 5.746377e-01","5.655742e-01","6.391965e-01","-6.270651e+00","Chka"
"19599","Fam118a"," 0.3393652415"," 0.7698790910"," 8.374407e-01","4.024036e-01","4.814666e-01","-6.465658e+00","Fam118a"
"19600","Utrn","-0.3388758708"," 2.3263331607","-8.432698e-01","3.991367e-01","4.783150e-01","-6.305217e+00","Utrn"
"19601","Cdc42bpb","-0.3387795103"," 0.8984879917","-9.135664e-01","3.610093e-01","4.397074e-01","-6.471943e+00","Cdc42bpb"
"19602","Dis3l"," 0.3387138957"," 0.4801898678"," 6.924588e-01","4.886964e-01","5.663513e-01","-6.428922e+00","Dis3l"
"19603","Tmem216","-0.3386792409"," 0.1105932045","-9.933947e-01","3.205881e-01","3.976256e-01","-6.441904e+00","Tmem216"
"19604","Atl3","-0.3386546288"," 1.6372212544","-8.398014e-01","4.010786e-01","4.801755e-01","-6.427252e+00","Atl3"
"19605","Tmem205"," 0.3385481281"," 2.6256678559"," 5.253551e-01","5.993705e-01","6.706641e-01","-6.229903e+00","Tmem205"
"19606","Myst2","-0.3384603233"," 2.0877993905","-8.108053e-01","4.175341e-01","4.963765e-01","-6.471262e+00","Myst2"
"19607","Plin2","-0.3383182766"," 0.7239357346","-8.257201e-01","4.090207e-01","4.878394e-01","-6.460395e+00","Plin2"
"19608","Atl1","-0.3382057778"," 1.0325407280","-9.897984e-01","3.223429e-01","3.994746e-01","-6.489209e+00","Atl1"
"19609","4930526I15Rik","-0.3381878704"," 0.1339800249","-1.201783e+00","2.295310e-01","2.976021e-01","-6.261685e+00","4930526I15Rik"
"19610","Sncb","-0.3381508524","-0.1057025016","-1.579362e+00","1.143457e-01","1.603893e-01","-5.803427e+00","Sncb"
"19611","Phax"," 0.3381215410"," 2.0877320434"," 5.928064e-01","5.533500e-01","6.277122e-01","-6.336643e+00","Phax"
"19612","Galnt13","-0.3380469729"," 0.0722675447","-1.384366e+00","1.663370e-01","2.238556e-01","-6.105729e+00","Galnt13"
"19613","A630019I02Rik","-0.3379224122","-0.4361116777","-1.630548e+00","1.030780e-01","1.461327e-01","-5.740074e+00","A630019I02Rik"
"19614","Ube2e1"," 0.3378862803"," 1.6828223661"," 5.692427e-01","5.692289e-01","6.423047e-01","-6.282595e+00","Ube2e1"
"19615","Slc25a25","-0.3378407836"," 0.4034304378","-1.082218e+00","2.792324e-01","3.528881e-01","-6.415477e+00","Slc25a25"
"19616","Hsdl2"," 0.3378065224"," 1.6723521161"," 4.797471e-01","6.314380e-01","6.995975e-01","-6.203710e+00","Hsdl2"
"19617","Usp15","-0.3377248023"," 1.1591796164","-7.882494e-01","4.306056e-01","5.093323e-01","-6.440374e+00","Usp15"
"19618","Eif2s3y","-0.3376669470"," 0.6750410521","-8.579463e-01","3.909824e-01","4.701299e-01","-6.478732e+00","Eif2s3y"
"19619","Hspa8"," 0.3376643525","10.1621181058"," 9.522119e-01","3.410570e-01","4.192849e-01","-5.711409e+00","Hspa8"
"19620","Mtap","-0.3376406818"," 0.3572450857","-9.232433e-01","3.559457e-01","4.344433e-01","-6.497183e+00","Mtap"
"19621","Oasl2","-0.3374833240"," 0.2817517886","-1.276243e+00","2.019566e-01","2.659797e-01","-6.204179e+00","Oasl2"
"19622","Mrpl43","-0.3374051512"," 2.3646956266","-6.442598e-01","5.194503e-01","5.962711e-01","-6.366074e+00","Mrpl43"
"19623","Pcdhgc3"," 0.3372918347"," 0.5074945623"," 5.995791e-01","5.488266e-01","6.234561e-01","-6.207761e+00","Pcdhgc3"
"19624","Rnf40","-0.3372173422"," 0.5776423513","-9.784241e-01","3.279340e-01","4.053422e-01","-6.462130e+00","Rnf40"
"19625","1700003E16Rik","-0.3371621993","-0.2951784575","-1.371502e+00","1.703088e-01","2.286362e-01","-6.066904e+00","1700003E16Rik"
"19626","1700008J07Rik","-0.3370914022"," 0.0595246212","-1.140635e+00","2.541020e-01","3.249671e-01","-6.367060e+00","1700008J07Rik"
"19627","Rpl24"," 0.3370603993"," 5.1423137443"," 7.828643e-01","4.337612e-01","5.124043e-01","-6.007221e+00","Rpl24"
"19628","1700001K19Rik","-0.3369816023","-0.3270786741","-1.395216e+00","1.630416e-01","2.199387e-01","-6.071603e+00","1700001K19Rik"
"19629","Aldh16a1","-0.3369221302"," 0.3664067940","-1.018516e+00","3.085048e-01","3.844907e-01","-6.478945e+00","Aldh16a1"
"19630","Zc3h12c"," 0.3368727271"," 0.1489495429"," 9.091159e-01","3.633532e-01","4.421256e-01","-6.414002e+00","Zc3h12c"
"19631","Apobec1","-0.3368595246","-0.3121285200","-1.350902e+00","1.768163e-01","2.364649e-01","-6.108309e+00","Apobec1"
"19632","Scamp3"," 0.3367167937"," 2.9030964323"," 5.156106e-01","6.061598e-01","6.765166e-01","-6.252666e+00","Scamp3"
"19633","Ltbp3"," 0.3367106355"," 0.2944005702"," 8.142972e-01","4.155316e-01","4.942716e-01","-6.348343e+00","Ltbp3"
"19634","Nrbf2","-0.3365968242"," 0.7015537536","-8.172991e-01","4.138146e-01","4.926653e-01","-6.488729e+00","Nrbf2"
"19635","Fmn1","-0.3363142938","-0.1964609953","-1.306881e+00","1.913414e-01","2.536284e-01","-6.206444e+00","Fmn1"
"19636","Tmtc1","-0.3362402158"," 0.4230462086","-1.185556e+00","2.358804e-01","3.047910e-01","-6.325963e+00","Tmtc1"
"19637","Agpat1","-0.3361904155"," 1.3772986318","-6.699227e-01","5.029524e-01","5.806900e-01","-6.358344e+00","Agpat1"
"19638","Cpped1"," 0.3361748431"," 1.0911604919"," 6.493954e-01","5.161266e-01","5.934151e-01","-6.408339e+00","Cpped1"
"19639","Prickle1","-0.3361575830"," 2.3608204132","-9.324956e-01","3.511464e-01","4.295925e-01","-6.451048e+00","Prickle1"
"19640","Zbtb5","-0.3360915523"," 0.1293000980","-8.758932e-01","3.811498e-01","4.601485e-01","-6.447211e+00","Zbtb5"
"19641","Lztfl1"," 0.3360659480"," 1.0734377775"," 6.306905e-01","5.282852e-01","6.045173e-01","-6.352597e+00","Lztfl1"
"19642","Hist1h2ad","-0.3359968676","-0.3704168185","-1.502251e+00","1.331250e-01","1.837713e-01","-5.910628e+00","Hist1h2ad"
"19643","Pglyrp1","-0.3359828838"," 1.8217488219","-1.449846e+00","1.471935e-01","2.008844e-01","-5.998755e+00","Pglyrp1"
"19644","Exoc3","-0.3359637662"," 2.7159026263","-5.861172e-01","5.578356e-01","6.318829e-01","-6.313025e+00","Exoc3"
"19645","Eif1a","-0.3359290985"," 1.3256874190","-7.909212e-01","4.290450e-01","5.078452e-01","-6.500557e+00","Eif1a"
"19646","Memo1","-0.3357937420"," 0.5747080844","-7.787434e-01","4.361849e-01","5.148889e-01","-6.470290e+00","Memo1"
"19647","Spnb2"," 0.3357478274"," 5.7347854569"," 5.989101e-01","5.492726e-01","6.239023e-01","-6.106699e+00","Spnb2"
"19648","Snrnp48","-0.3356993320"," 0.5220356194","-9.843228e-01","3.250266e-01","4.023003e-01","-6.468427e+00","Snrnp48"
"19649","Lamp1"," 0.3356731517"," 9.0709441212"," 6.208894e-01","5.347139e-01","6.104726e-01","-5.965740e+00","Lamp1"
"19650","Pcsk2","-0.3355916803"," 0.6038382179","-1.177552e+00","2.390574e-01","3.083181e-01","-6.353572e+00","Pcsk2"
"19651","Mink1","-0.3353348963"," 1.1473580903","-8.987116e-01","3.688697e-01","4.474904e-01","-6.303379e+00","Mink1"
"19652","Tyw1","-0.3353302582"," 0.6799465547","-7.925342e-01","4.281044e-01","5.069119e-01","-6.514501e+00","Tyw1"
"19653","Sgip1"," 0.3352505197"," 0.5057006076"," 6.586961e-01","5.101354e-01","5.876224e-01","-6.251310e+00","Sgip1"
"19654","Ltv1","-0.3350618056"," 0.8664547453","-8.954999e-01","3.705831e-01","4.492402e-01","-6.550209e+00","Ltv1"
"19655","Rnf149","-0.3350019248"," 0.8974154338","-7.426683e-01","4.577337e-01","5.362158e-01","-6.476347e+00","Rnf149"
"19656","Serinc2","-0.3349919620","-0.1966036934","-1.380612e+00","1.674888e-01","2.252407e-01","-6.091134e+00","Serinc2"
"19657","Impact"," 0.3349789548"," 2.8675248928"," 5.148366e-01","6.067006e-01","6.770598e-01","-6.191235e+00","Impact"
"19658","Eif4a1"," 0.3349489341"," 4.8590944889"," 6.483425e-01","5.168071e-01","5.939935e-01","-6.135190e+00","Eif4a1"
"19659","Mllt6","-0.3348477135"," 1.2024380889","-8.405313e-01","4.006695e-01","4.797592e-01","-6.461885e+00","Mllt6"
"19660","Atp9a","-0.3347536248"," 3.5982398061","-1.075519e+00","2.822186e-01","3.560860e-01","-6.382001e+00","Atp9a"
"19661","Coasy","-0.3346183018"," 1.2337337341","-7.369676e-01","4.611928e-01","5.396280e-01","-6.515373e+00","Coasy"
"19662","Spsb1","-0.3345997585"," 1.9876414799","-9.226740e-01","3.562424e-01","4.347312e-01","-6.450950e+00","Spsb1"
"19663","Msl1"," 0.3345414083"," 1.4410003018"," 7.363689e-01","4.615569e-01","5.399193e-01","-6.430060e+00","Msl1"
"19664","Fbxl5"," 0.3345365284"," 3.3638514719"," 7.623309e-01","4.459153e-01","5.246791e-01","-6.359716e+00","Fbxl5"
"19665","Mt3","-0.3344110947"," 2.8440668647","-4.747319e-01","6.350085e-01","7.028555e-01","-6.041413e+00","Mt3"
"19666","ERCC-00095","-0.3343867732"," 1.1003435465","-6.576824e-01","5.107866e-01","5.882569e-01","-6.448745e+00","ERCC-00095"
"19667","Fat3"," 0.3343610972"," 0.0433949273"," 8.425836e-01","3.995204e-01","4.786279e-01","-6.285095e+00","Fat3"
"19668","Krtcap2"," 0.3342944722"," 3.7297586998"," 5.984616e-01","5.495717e-01","6.241513e-01","-6.159609e+00","Krtcap2"
"19669","Wdr27","-0.3342013232","-0.3824382272","-1.476773e+00","1.398288e-01","1.920976e-01","-5.920680e+00","Wdr27"
"19670","2410015M20Rik"," 0.3341358276"," 3.3747823333"," 5.741752e-01","5.658871e-01","6.393343e-01","-6.136294e+00","2410015M20Rik"
"19671","Eid2","-0.3339485796"," 0.6686904900","-8.200309e-01","4.122558e-01","4.910981e-01","-6.489376e+00","Eid2"
"19672","Zbtb45","-0.3337606610"," 0.0099472310","-1.227675e+00","2.196537e-01","2.864203e-01","-6.241254e+00","Zbtb45"
"19673","Slc4a2"," 0.3337372663"," 2.4125812907"," 6.901034e-01","4.901761e-01","5.678696e-01","-6.339893e+00","Slc4a2"
"19674","Chd4"," 0.3335933776"," 2.9691237051"," 6.227058e-01","5.335195e-01","6.093465e-01","-6.221027e+00","Chd4"
"19675","Amn1","-0.3335034418"," 1.2295864136","-7.324172e-01","4.639643e-01","5.421670e-01","-6.460599e+00","Amn1"
"19676","Fkbp2","-0.3334613498"," 2.9466060051","-5.966793e-01","5.507611e-01","6.251991e-01","-6.242858e+00","Fkbp2"
"19677","Sfswap","-0.3334217208"," 0.6542421464","-8.422971e-01","3.996808e-01","4.787710e-01","-6.435259e+00","Sfswap"
"19678","Nfkbia","-0.3334084264"," 5.8109490572","-6.321889e-01","5.273058e-01","6.035736e-01","-6.236129e+00","Nfkbia"
"19679","Mir5125","-0.3333463954","-0.4360827439","-1.611861e+00","1.070847e-01","1.511180e-01","-5.769750e+00","Mir5125"
"19680","Cdc14b","-0.3332674956","-0.0499694725","-1.098513e+00","2.720582e-01","3.450867e-01","-6.338560e+00","Cdc14b"
"19681","Swi5"," 0.3332030533"," 4.4134124380"," 5.855164e-01","5.582393e-01","6.322179e-01","-6.135092e+00","Swi5"
"19682","Abtb1","-0.3329529050"," 0.7943600414","-8.407248e-01","4.005611e-01","4.796539e-01","-6.556881e+00","Abtb1"
"19683","Gpatch2","-0.3329526012"," 0.3632248339","-9.136892e-01","3.609447e-01","4.396516e-01","-6.479990e+00","Gpatch2"
"19684","AA415398","-0.3327561184","-0.2703937564","-1.362952e+00","1.729876e-01","2.319401e-01","-6.125295e+00","AA415398"
"19685","Zfand2b","-0.3327496529"," 0.9472641641","-8.014838e-01","4.229074e-01","5.017717e-01","-6.554131e+00","Zfand2b"
"19686","Smc3"," 0.3327269938"," 3.1527986920"," 5.678157e-01","5.701975e-01","6.431498e-01","-6.245911e+00","Smc3"
"19687","Slc16a8","-0.3327218232","-0.4254632707","-1.600091e+00","1.096710e-01","1.544331e-01","-5.788105e+00","Slc16a8"
"19688","Nrn1l","-0.3326455578","-0.1709815396","-1.210792e+00","2.260590e-01","2.936549e-01","-6.311100e+00","Nrn1l"
"19689","Crebl2","-0.3324880461"," 0.0299022296","-1.135241e+00","2.563540e-01","3.274718e-01","-6.392775e+00","Crebl2"
"19690","Sfpq","-0.3324450689"," 3.2101471624","-7.094262e-01","4.781085e-01","5.558403e-01","-6.229663e+00","Sfpq"
"19691","Mfap1a","-0.3323833962"," 1.4391569380","-8.429531e-01","3.993138e-01","4.784782e-01","-6.406629e+00","Mfap1a"
"19692","Arhgef26"," 0.3323297712"," 0.2531013434"," 6.169581e-01","5.373035e-01","6.127724e-01","-6.135395e+00","Arhgef26"
"19693","Nat9","-0.3322531567"," 0.5616994102","-9.113873e-01","3.621557e-01","4.408059e-01","-6.549906e+00","Nat9"
"19694","Med30","-0.3320048302"," 1.6178468879","-7.990516e-01","4.243161e-01","5.031882e-01","-6.449933e+00","Med30"
"19695","Ppp2r2d"," 0.3319312942"," 1.8120775920"," 8.476781e-01","3.966767e-01","4.759268e-01","-6.465446e+00","Ppp2r2d"
"19696","Arhgap22","-0.3318885361","-0.3360053074","-1.462724e+00","1.436351e-01","1.965661e-01","-5.997143e+00","Arhgap22"
"19697","Qtrt1","-0.3318427922"," 0.2694267437","-9.381354e-01","3.482413e-01","4.265282e-01","-6.492459e+00","Qtrt1"
"19698","Ppargc1b","-0.3318419199","-0.1269560735","-1.417328e+00","1.564783e-01","2.120860e-01","-6.037978e+00","Ppargc1b"
"19699","Zfp414","-0.3318032105"," 1.1414341241","-8.670795e-01","3.859594e-01","4.650925e-01","-6.482926e+00","Zfp414"
"19700","Lrrc49","-0.3317292461"," 1.1492429260","-8.328258e-01","4.050013e-01","4.838829e-01","-6.484839e+00","Lrrc49"
"19701","Mmp14"," 0.3316685540"," 0.5192265124"," 5.846911e-01","5.587941e-01","6.327240e-01","-6.171071e+00","Mmp14"
"19702","Pgrmc2","-0.3316148852"," 1.4250236684","-9.331686e-01","3.507990e-01","4.292547e-01","-6.311189e+00","Pgrmc2"
"19703","C130039O16Rik","-0.3316066583"," 0.3162642904","-1.181754e+00","2.373858e-01","3.064321e-01","-6.326902e+00","C130039O16Rik"
"19704","Copz1","-0.3314101078"," 3.0366535221","-5.646680e-01","5.723368e-01","6.451426e-01","-6.352790e+00","Copz1"
"19705","Ppp3r1","-0.3313105152"," 1.8819192312","-7.370428e-01","4.611470e-01","5.396014e-01","-6.417917e+00","Ppp3r1"
"19706","Gspt1"," 0.3312453606"," 2.5759573162"," 5.877070e-01","5.567679e-01","6.308491e-01","-6.276941e+00","Gspt1"
"19707","E130308A19Rik"," 0.3311726824"," 2.1411778613"," 8.841659e-01","3.766690e-01","4.554194e-01","-6.315271e+00","E130308A19Rik"
"19708","Pim2","-0.3310892661"," 0.2207311877","-8.443018e-01","3.985600e-01","4.776727e-01","-6.411988e+00","Pim2"
"19709","1110032F04Rik","-0.3309221867","-0.3759181792","-1.472655e+00","1.409363e-01","1.933697e-01","-5.973414e+00","1110032F04Rik"
"19710","Zfp871","-0.3308565886"," 1.6879822387","-5.878085e-01","5.566997e-01","6.308097e-01","-6.336068e+00","Zfp871"
"19711","Utp11l","-0.3307589048"," 1.2190806435","-7.788862e-01","4.361008e-01","5.148187e-01","-6.441076e+00","Utp11l"
"19712","Rpl34-ps1","-0.3307308245"," 3.3853386004","-8.346364e-01","4.039809e-01","4.829100e-01","-6.135715e+00","Rpl34-ps1"
"19713","Zbtb44","-0.3307127041"," 0.4818900074","-9.803493e-01","3.269833e-01","4.044017e-01","-6.419713e+00","Zbtb44"
"19714","A230028O05Rik","-0.3306406153","-0.4241626075","-1.576159e+00","1.150819e-01","1.612675e-01","-5.820723e+00","A230028O05Rik"
"19715","Zfp771","-0.3305446718"," 1.8596812737","-6.634073e-01","5.071145e-01","5.847176e-01","-6.419535e+00","Zfp771"
"19716","Phf7","-0.3304230150","-0.0320905685","-1.088770e+00","2.763323e-01","3.495966e-01","-6.420178e+00","Phf7"
"19717","Vta1"," 0.3303452347"," 3.3709479823"," 4.840214e-01","6.284018e-01","6.968925e-01","-6.234465e+00","Vta1"
"19718","Rufy2","-0.3300645478"," 1.2845778706","-8.171237e-01","4.139148e-01","4.927487e-01","-6.424023e+00","Rufy2"
"19719","Csnk1g3"," 0.3298803333"," 1.0653334067"," 6.826680e-01","4.948630e-01","5.723938e-01","-6.381474e+00","Csnk1g3"
"19720","Leo1","-0.3298607968"," 1.2062493872","-6.880588e-01","4.914625e-01","5.691347e-01","-6.495864e+00","Leo1"
"19721","Star","-0.3298597991","-0.0862058314","-1.159460e+00","2.463501e-01","3.164648e-01","-6.365663e+00","Star"
"19722","Myo15","-0.3297392256","-0.4114588575","-1.543375e+00","1.228325e-01","1.710545e-01","-5.875072e+00","Myo15"
"19723","Cr2","-0.3296958723","-0.3805909886","-1.437584e+00","1.506438e-01","2.050439e-01","-5.993370e+00","Cr2"
"19724","Zfp39","-0.3296782545","-0.1800304426","-1.225252e+00","2.205649e-01","2.874581e-01","-6.263352e+00","Zfp39"
"19725","Phospho2"," 0.3296232823"," 0.3977717704"," 7.584829e-01","4.482144e-01","5.267834e-01","-6.488789e+00","Phospho2"
"19726","Nop58"," 0.3294992053"," 1.1162324196"," 8.013444e-01","4.229881e-01","5.017800e-01","-6.459087e+00","Nop58"
"19727","Szt2","-0.3294820165"," 0.0522835075","-1.044116e+00","2.965057e-01","3.713967e-01","-6.402459e+00","Szt2"
"19728","Clptm1"," 0.3294620173"," 4.8108560147"," 4.944411e-01","6.210265e-01","6.902488e-01","-6.164962e+00","Clptm1"
"19729","Dnajb1","-0.3290899091"," 3.1965869645","-7.722216e-01","4.400367e-01","5.187072e-01","-6.478465e+00","Dnajb1"
"19730","1600012F09Rik"," 0.3290836163"," 1.4295660405"," 5.738587e-01","5.661013e-01","6.395454e-01","-6.342190e+00","1600012F09Rik"
"19731","Shbg","-0.3290635977","-0.4321595270","-1.572335e+00","1.159656e-01","1.623699e-01","-5.831837e+00","Shbg"
"19732","Atg3","-0.3289911878"," 3.8456570192","-5.642707e-01","5.726070e-01","6.453085e-01","-6.268965e+00","Atg3"
"19733","Rab8a","-0.3286978265"," 2.3152480258","-6.261040e-01","5.312886e-01","6.071241e-01","-6.375137e+00","Rab8a"
"19734","Gemin5","-0.3285536057","-0.0227088500","-1.048719e+00","2.943816e-01","3.693408e-01","-6.447225e+00","Gemin5"
"19735","Pskh1"," 0.3285088066"," 0.1846634474"," 8.266368e-01","4.085008e-01","4.873682e-01","-6.484441e+00","Pskh1"
"19736","Ilf3","-0.3284435463"," 2.4589730545","-6.928089e-01","4.884766e-01","5.661521e-01","-6.439181e+00","Ilf3"
"19737","Slc16a1"," 0.3283437551"," 2.9112326658"," 5.822902e-01","5.604097e-01","6.341550e-01","-6.330486e+00","Slc16a1"
"19738","Prpsap1"," 0.3282597239"," 3.4595626027"," 5.489958e-01","5.830443e-01","6.550548e-01","-6.311594e+00","Prpsap1"
"19739","Lrrtm2","-0.3281554705"," 0.4340421092","-1.041107e+00","2.978998e-01","3.729198e-01","-6.441071e+00","Lrrtm2"
"19740","Acox1"," 0.3280970921"," 2.4287674363"," 5.186533e-01","6.040362e-01","6.747249e-01","-6.205235e+00","Acox1"
"19741","Zfp629","-0.3279585237","-0.0218887392","-1.007919e+00","3.135648e-01","3.901122e-01","-6.410750e+00","Zfp629"
"19742","Zfp398","-0.3278701602"," 0.1287897287","-1.047552e+00","2.949194e-01","3.698805e-01","-6.440216e+00","Zfp398"
"19743","Ctdsp1"," 0.3277743271"," 0.9275715082"," 8.384320e-01","4.018469e-01","4.808987e-01","-6.386284e+00","Ctdsp1"
"19744","Atp5j"," 0.3277439167"," 6.6021279892"," 7.918987e-01","4.284748e-01","5.072836e-01","-5.917889e+00","Atp5j"
"19745","Ski","-0.3276887364"," 1.1801124331","-7.810341e-01","4.348366e-01","5.134815e-01","-6.475463e+00","Ski"
"19746","Utp23","-0.3276073129"," 0.2080941076","-1.035596e+00","3.004642e-01","3.757285e-01","-6.484577e+00","Utp23"
"19747","Mtap1a"," 0.3275620212"," 4.5025065764"," 6.360713e-01","5.247726e-01","6.012329e-01","-6.224372e+00","Mtap1a"
"19748","Abca1","-0.3275594898"," 0.7966397081","-5.805696e-01","5.615690e-01","6.351600e-01","-6.272875e+00","Abca1"
"19749","1110057K04Rik"," 0.3274935015"," 2.7665078673"," 5.829407e-01","5.599718e-01","6.338124e-01","-6.331971e+00","1110057K04Rik"
"19750","Gm12060","-0.3274746725","-0.3804783994","-1.503135e+00","1.328968e-01","1.834671e-01","-5.926177e+00","Gm12060"
"19751","Spopl","-0.3274203454"," 0.0958241140","-1.023693e+00","3.060530e-01","3.818411e-01","-6.479821e+00","Spopl"
"19752","Vwa1","-0.3273992200"," 2.9022642574","-6.364694e-01","5.245132e-01","6.010229e-01","-6.398501e+00","Vwa1"
"19753","2310003L22Rik","-0.3273419638"," 0.5004378947","-8.311638e-01","4.059393e-01","4.847564e-01","-6.511734e+00","2310003L22Rik"
"19754","Mir1894","-0.3273145249","-0.3572901107","-1.460970e+00","1.441157e-01","1.971892e-01","-5.976313e+00","Mir1894"
"19755","Lipa"," 0.3272995123"," 2.1777399948"," 7.570813e-01","4.490534e-01","5.276372e-01","-6.472824e+00","Lipa"
"19756","Cno","-0.3272595721"," 1.2400962962","-7.623031e-01","4.459318e-01","5.246791e-01","-6.513358e+00","Cno"
"19757","Hist2h3c2","-0.3270024466","-0.2602066012","-1.338534e+00","1.808116e-01","2.411748e-01","-6.101577e+00","Hist2h3c2"
"19758","2610035F20Rik","-0.3269833442","-0.3736419281","-1.483766e+00","1.379635e-01","1.898355e-01","-5.953107e+00","2610035F20Rik"
"19759","Ndufb7"," 0.3268401731"," 5.2328613606"," 6.608228e-01","5.087706e-01","5.864250e-01","-6.051457e+00","Ndufb7"
"19760","Mir30b","-0.3267455810","-0.3908769938","-1.477427e+00","1.396535e-01","1.918905e-01","-5.958060e+00","Mir30b"
"19761","Smarca2"," 0.3264301547"," 3.6513079169"," 5.807351e-01","5.614574e-01","6.350779e-01","-6.275324e+00","Smarca2"
"19762","Cndp1","-0.3263514492","-0.4340563153","-1.576517e+00","1.149994e-01","1.611808e-01","-5.825077e+00","Cndp1"
"19763","Pcca"," 0.3263168162"," 0.9673223179"," 5.600318e-01","5.754945e-01","6.478771e-01","-6.367479e+00","Pcca"
"19764","Dnajc16","-0.3262679697"," 0.1690913358","-1.053863e+00","2.920201e-01","3.667153e-01","-6.447354e+00","Dnajc16"
"19765","Pdcd5"," 0.3261627524"," 3.0990074004"," 5.915561e-01","5.541871e-01","6.283880e-01","-6.214128e+00","Pdcd5"
"19766","Ercc1"," 0.3261613968"," 1.4572198476"," 6.477891e-01","5.171649e-01","5.942591e-01","-6.429688e+00","Ercc1"
"19767","Bcar1","-0.3261074040"," 2.7415564425","-7.947388e-01","4.268208e-01","5.055956e-01","-6.436805e+00","Bcar1"
"19768","Aqp1","-0.3260804091","-0.3792375793","-1.514456e+00","1.300028e-01","1.798958e-01","-5.914244e+00","Aqp1"
"19769","Agtpbp1","-0.3258713284"," 0.9128851954","-1.003716e+00","3.155866e-01","3.922735e-01","-6.489210e+00","Agtpbp1"
"19770","Bmp1","-0.3258280202"," 0.6557389543","-7.838537e-01","4.331804e-01","5.118869e-01","-6.499458e+00","Bmp1"
