"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","feature"
"22212","Akr1e1","-9.372467e-02"," 0.9900720261"," -0.623781216"," 5.328130e-01"," 5.555489e-01","-8.025028e+00","Akr1e1"
"22213","Tmem135","-9.363737e-02"," 1.0633792748"," -0.614833631"," 5.387056e-01"," 5.613683e-01","-7.947278e+00","Tmem135"
"22214","Lypd6b","-9.361398e-02","-0.3057726621"," -1.089546354"," 2.759900e-01"," 2.974690e-01","-7.907329e+00","Lypd6b"
"22215","Pak1ip1","-9.357224e-02"," 2.0133342759"," -0.589543625"," 5.555357e-01"," 5.777502e-01","-7.965641e+00","Pak1ip1"
"22216","Armcx5"," 9.344673e-02"," 0.1957670592","  0.882711771"," 3.774542e-01"," 4.007832e-01","-8.057791e+00","Armcx5"
"22217","Zfp335"," 9.332691e-02"," 0.6704315848","  0.811294316"," 4.172533e-01"," 4.409442e-01","-8.027326e+00","Zfp335"
"22218","1500011K16Rik","-9.331130e-02"," 1.5370831081"," -0.648328043"," 5.168164e-01"," 5.397825e-01","-7.873399e+00","1500011K16Rik"
"22219","Fbxo10","-9.323649e-02"," 0.2114518199"," -0.883096971"," 3.772461e-01"," 4.005804e-01","-8.027975e+00","Fbxo10"
"22220","Cyp3a13","-9.318988e-02","-0.3252274774"," -1.225933385"," 2.203084e-01"," 2.398591e-01","-7.752891e+00","Cyp3a13"
"22221","Mfsd10","-9.318301e-02"," 0.4264058943"," -0.776108982"," 4.377385e-01"," 4.613649e-01","-8.119075e+00","Mfsd10"
"22222","Mir703"," 9.313807e-02"," 0.0204397510","  1.352311739"," 1.763653e-01"," 1.935088e-01","-7.558115e+00","Mir703"
"22223","Pnpla2"," 9.307922e-02"," 2.5530156978","  0.489874906"," 6.242539e-01"," 6.448092e-01","-7.821854e+00","Pnpla2"
"22224","Chchd5","-9.307795e-02"," 0.4010517470"," -0.798122034"," 4.248552e-01"," 4.485474e-01","-8.065608e+00","Chchd5"
"22225","Srpk1","-9.305934e-02"," 0.6791515810"," -0.792081264"," 4.283684e-01"," 4.519363e-01","-8.071311e+00","Srpk1"
"22226","Cyp51"," 9.293520e-02"," 2.4767823336","  0.440745308"," 6.594253e-01"," 6.789838e-01","-7.721821e+00","Cyp51"
"22227","Pex7","-9.285680e-02"," 1.2902450014"," -0.562800342"," 5.736078e-01"," 5.957254e-01","-7.945045e+00","Pex7"
"22228","Nup205","-9.279043e-02","-0.0275241976"," -1.004348391"," 3.152820e-01"," 3.378118e-01","-7.972180e+00","Nup205"
"22229","Gls"," 9.257711e-02"," 1.1180451180","  0.797750126"," 4.250710e-01"," 4.487201e-01","-8.032882e+00","Gls"
"22230","Kif16b"," 9.252393e-02"," 0.1318017427","  0.895222929"," 3.707311e-01"," 3.940374e-01","-8.048497e+00","Kif16b"
"22231","Dolpp1","-9.246451e-02"," 0.6407220989"," -0.727155917"," 4.671804e-01"," 4.908284e-01","-8.031071e+00","Dolpp1"
"22232","3110045C21Rik","-9.243450e-02","-0.2706944135"," -1.117649463"," 2.637955e-01"," 2.849151e-01","-7.873522e+00","3110045C21Rik"
"22233","Atg16l2","-9.240666e-02"," 0.2025522992"," -0.895007689"," 3.708461e-01"," 3.941418e-01","-8.044327e+00","Atg16l2"
"22234","2310021P13Rik","-9.234614e-02"," 1.1433847924"," -0.716443250"," 4.737668e-01"," 4.973691e-01","-7.985637e+00","2310021P13Rik"
"22235","Aars2","-9.232525e-02"," 0.1173104251"," -0.835838652"," 4.033042e-01"," 4.268384e-01","-8.070453e+00","Aars2"
"22236","Epb4.1l4a","-9.212194e-02","-0.0841831184"," -1.004323532"," 3.152939e-01"," 3.378118e-01","-7.976581e+00","Epb4.1l4a"
"22237","Zfp800"," 9.202029e-02"," 0.9448736093","  0.669521627"," 5.032081e-01"," 5.266963e-01","-8.038554e+00","Zfp800"
"22238","Ppp1r3e"," 9.197908e-02","-0.1491481489","  1.040151209"," 2.983434e-01"," 3.203978e-01","-7.937271e+00","Ppp1r3e"
"22239","Patz1"," 9.195518e-02"," 1.0704161871","  0.666842583"," 5.049178e-01"," 5.282734e-01","-8.017752e+00","Patz1"
"22240","Sema5a"," 9.184331e-02"," 0.3622973756","  1.000060536"," 3.173522e-01"," 3.399083e-01","-7.987356e+00","Sema5a"
"22241","Ctnnbl1"," 9.173596e-02"," 1.2159798425","  0.623733379"," 5.328444e-01"," 5.555563e-01","-8.019000e+00","Ctnnbl1"
"22242","Napg"," 9.172130e-02"," 0.9849657517","  0.736981333"," 4.611844e-01"," 4.848550e-01","-8.030552e+00","Napg"
"22243","Sgsm3"," 9.171547e-02"," 0.6200744608","  0.713047152"," 4.758654e-01"," 4.994380e-01","-8.109123e+00","Sgsm3"
"22244","Nacc2"," 9.165622e-02"," 3.5154792359","  0.422048077"," 6.730165e-01"," 6.920962e-01","-7.674901e+00","Nacc2"
"22245","Gmeb1","-9.163724e-02"," 0.2301602762"," -0.866066080"," 3.865148e-01"," 4.099024e-01","-8.060492e+00","Gmeb1"
"22246","Sfmbt1","-9.160053e-02"," 0.1794809594"," -0.883711829"," 3.769141e-01"," 4.002641e-01","-8.051677e+00","Sfmbt1"
"22247","Pdcd2"," 9.145560e-02"," 0.4201186155","  0.798679004"," 4.245322e-01"," 4.482523e-01","-8.099545e+00","Pdcd2"
"22248","Eny2"," 9.142588e-02"," 1.4848000325","  0.657879188"," 5.106602e-01"," 5.338523e-01","-7.972994e+00","Eny2"
"22249","Agxt2l2","-9.135792e-02"," 0.0199180578"," -0.874666294"," 3.818171e-01"," 4.051587e-01","-8.062484e+00","Agxt2l2"
"22250","Ap3d1","-9.135276e-02"," 2.4294951697"," -0.499702548"," 6.173168e-01"," 6.382626e-01","-7.837716e+00","Ap3d1"
"22251","Ints6"," 9.128282e-02"," 0.4631026190","  0.842793184"," 3.994032e-01"," 4.229007e-01","-8.049345e+00","Ints6"
"22252","Mrps18b"," 9.118547e-02"," 0.8826128495","  0.663073382"," 5.073284e-01"," 5.305872e-01","-8.068325e+00","Mrps18b"
"22253","Zfp212","-9.106725e-02"," 0.3020325260"," -0.793083242"," 4.277845e-01"," 4.513609e-01","-8.116527e+00","Zfp212"
"22254","Lrrtm3"," 9.106683e-02"," 0.5032341894","  1.026208796"," 3.048660e-01"," 3.270728e-01","-7.964543e+00","Lrrtm3"
"22255","Ddx50","-9.104128e-02"," 1.7865348300"," -0.671577896"," 5.018979e-01"," 5.254423e-01","-7.961229e+00","Ddx50"
"22256","Dkc1"," 9.099187e-02"," 0.9594992218","  0.704015998"," 4.814709e-01"," 5.049820e-01","-8.077532e+00","Dkc1"
"22257","5730437N04Rik","-9.097891e-02"," 2.0555910276"," -0.559900835"," 5.755838e-01"," 5.975922e-01","-7.837929e+00","5730437N04Rik"
"22258","Kctd11"," 9.070888e-02","-0.0739349115","  0.917814103"," 3.587811e-01"," 3.818904e-01","-8.058517e+00","Kctd11"
"22259","Cdk5r1","-9.063396e-02"," 0.2077306844"," -1.121187459"," 2.622870e-01"," 2.833512e-01","-7.868584e+00","Cdk5r1"
"22260","2310003C23Rik"," 9.056751e-02"," 0.8301638436","  0.765062260"," 4.442874e-01"," 4.679516e-01","-8.029401e+00","2310003C23Rik"
"22261","Zdhhc24","-9.044050e-02"," 0.4680933659"," -0.746897944"," 4.551767e-01"," 4.789902e-01","-8.043830e+00","Zdhhc24"
"22262","2410075B13Rik","-9.032979e-02","-0.0731825233"," -0.968040550"," 3.330928e-01"," 3.560516e-01","-8.038456e+00","2410075B13Rik"
"22263","Mavs"," 9.026448e-02"," 0.6914695448","  0.678942845"," 4.972201e-01"," 5.207544e-01","-8.059946e+00","Mavs"
"22264","Rbm33"," 9.011321e-02"," 0.8844674670","  0.728704274"," 4.662326e-01"," 4.898766e-01","-8.032167e+00","Rbm33"
"22265","Psma1","-9.002201e-02"," 3.4770385157"," -0.440121610"," 6.598769e-01"," 6.794190e-01","-7.772578e+00","Psma1"
"22266","1700052N19Rik","-9.000242e-02","-0.0183486928"," -0.933301132"," 3.507306e-01"," 3.738308e-01","-8.030557e+00","1700052N19Rik"
"22267","Cux1"," 8.992446e-02"," 1.8721531363","  0.571507021"," 5.676937e-01"," 5.898446e-01","-7.924243e+00","Cux1"
"22268","Anapc4"," 8.990822e-02"," 1.1408691339","  0.652936597"," 5.138412e-01"," 5.369382e-01","-8.040339e+00","Anapc4"
"22269","Gtpbp3"," 8.983862e-02"," 0.0202073703","  0.878913128"," 3.795103e-01"," 4.028751e-01","-8.080364e+00","Gtpbp3"
"22270","Numbl","-8.971726e-02"," 0.2187401374"," -0.906791367"," 3.645812e-01"," 3.878527e-01","-8.033503e+00","Numbl"
"22271","Rbm15"," 8.970470e-02"," 1.0424160435","  0.790676295"," 4.291879e-01"," 4.527601e-01","-7.973220e+00","Rbm15"
"22272","Poll"," 8.948439e-02"," 0.2631431666","  0.741032094"," 4.587250e-01"," 4.824642e-01","-8.125850e+00","Poll"
"22273","Helq","-8.941941e-02","-0.0448642433"," -0.944430431"," 3.450166e-01"," 3.680083e-01","-8.025900e+00","Helq"
"22274","Zfp287","-8.935387e-02"," 0.1023826642"," -0.851841617"," 3.943618e-01"," 4.179026e-01","-8.067485e+00","Zfp287"
"22275","Zfp788","-8.929411e-02"," 0.2489066892"," -0.805191544"," 4.207653e-01"," 4.445153e-01","-8.088933e+00","Zfp788"
"22276","4930427A07Rik","-8.928096e-02","-0.2771357039"," -1.087307070"," 2.769780e-01"," 2.984515e-01","-7.918097e+00","4930427A07Rik"
"22277","Wrn"," 8.924860e-02"," 0.3013362911","  0.785007995"," 4.325034e-01"," 4.561345e-01","-8.086643e+00","Wrn"
"22278","Kdm6b"," 8.922168e-02"," 1.5929616226","  0.796937928"," 4.255426e-01"," 4.491774e-01","-7.932741e+00","Kdm6b"
"22279","Kdelr1"," 8.914957e-02"," 2.7686252419","  0.500504622"," 6.167521e-01"," 6.377351e-01","-7.807560e+00","Kdelr1"
"22280","Mbd6"," 8.912836e-02"," 0.1661734851","  0.922524338"," 3.563204e-01"," 3.793748e-01","-8.016159e+00","Mbd6"
"22281","Fam160b1","-8.911464e-02"," 0.6805834310"," -0.722144185"," 4.702553e-01"," 4.938819e-01","-8.096992e+00","Fam160b1"
"22282","Cep110"," 8.878299e-02"," 0.4297284331","  0.755458774"," 4.500259e-01"," 4.737402e-01","-8.086277e+00","Cep110"
"22283","Nfe2l1"," 8.865046e-02"," 1.9404742093","  0.672295224"," 5.014413e-01"," 5.250076e-01","-7.996826e+00","Nfe2l1"
"22284","Usp10"," 8.860414e-02"," 1.0377201688","  0.657981185"," 5.105946e-01"," 5.338076e-01","-8.052758e+00","Usp10"
"22285","Samd1"," 8.857590e-02","-0.0443969207","  1.033540161"," 3.014245e-01"," 3.235880e-01","-7.949062e+00","Samd1"
"22286","Tmem186","-8.842415e-02"," 0.3286008469"," -0.734691907"," 4.625777e-01"," 4.862326e-01","-8.123155e+00","Tmem186"
"22287","Trmt2b"," 8.841451e-02"," 0.4003323495","  0.732040514"," 4.641941e-01"," 4.878442e-01","-8.108132e+00","Trmt2b"
"22288","Zdhhc12"," 8.824372e-02"," 0.6260042210","  0.647454521"," 5.173814e-01"," 5.403003e-01","-8.093588e+00","Zdhhc12"
"22289","Cpeb3"," 8.823646e-02"," 0.5856511303","  0.736153606"," 4.616878e-01"," 4.853408e-01","-8.045602e+00","Cpeb3"
"22290","2310047B19Rik","-8.817857e-02"," 0.0488509439"," -0.830610839"," 4.062516e-01"," 4.298607e-01","-8.118437e+00","2310047B19Rik"
"22291","Slc39a6"," 8.805062e-02"," 1.0125818944","  0.629135430"," 5.293025e-01"," 5.520852e-01","-8.051089e+00","Slc39a6"
"22292","Best1","-8.804460e-02","-0.2732393895"," -1.068239678"," 2.854880e-01"," 3.072257e-01","-7.926475e+00","Best1"
"22293","Zdhhc15","-8.790003e-02","-0.2413182406"," -1.045436673"," 2.958953e-01"," 3.178416e-01","-7.956119e+00","Zdhhc15"
"22294","Fam189b","-8.776810e-02"," 0.1140007911"," -0.868062704"," 3.854211e-01"," 4.087979e-01","-8.060901e+00","Fam189b"
"22295","Zfp61","-8.775424e-02","-0.0151201590"," -0.874911589"," 3.816836e-01"," 4.050354e-01","-8.094739e+00","Zfp61"
"22296","Polr3c","-8.771199e-02"," 0.4405339729"," -0.726788683"," 4.674053e-01"," 4.910207e-01","-8.124122e+00","Polr3c"
"22297","Sugp2"," 8.767153e-02"," 0.4396160842","  0.797897162"," 4.249857e-01"," 4.486503e-01","-8.074385e+00","Sugp2"
"22298","Vamp5"," 8.738607e-02"," 0.7952009965","  0.770618430"," 4.409865e-01"," 4.645793e-01","-8.069191e+00","Vamp5"
"22299","A730011L01Rik","-8.737184e-02"," 0.0821874774"," -0.837834994"," 4.021821e-01"," 4.257276e-01","-8.088614e+00","A730011L01Rik"
"22300","Pycard","-8.721161e-02"," 0.1575633339"," -0.900080190"," 3.681411e-01"," 3.914444e-01","-8.059963e+00","Pycard"
"22301","Ccng1"," 8.718667e-02"," 1.1795974167","  0.599488512"," 5.488870e-01"," 5.712342e-01","-7.974534e+00","Ccng1"
"22302","Gadd45gip1"," 8.707912e-02"," 1.9684721936","  0.593055134"," 5.531836e-01"," 5.755339e-01","-7.855995e+00","Gadd45gip1"
"22303","Tmem150a"," 8.704755e-02"," 0.2204029850","  0.763368591"," 4.452964e-01"," 4.689722e-01","-8.107043e+00","Tmem150a"
"22304","Atxn7l3","-8.704031e-02"," 0.0389525082"," -0.927190735"," 3.538931e-01"," 3.769958e-01","-8.034051e+00","Atxn7l3"
"22305","Mmaa"," 8.690994e-02"," 0.5772326808","  0.703022355"," 4.820898e-01"," 5.056085e-01","-8.118568e+00","Mmaa"
"22306","Thap2"," 8.667348e-02"," 1.0020459850","  0.687140319"," 4.920410e-01"," 5.156298e-01","-7.977343e+00","Thap2"
"22307","Pyroxd1"," 8.666006e-02"," 0.0524568074","  0.823366738"," 4.103570e-01"," 4.339891e-01","-8.110866e+00","Pyroxd1"
"22308","Hcfc1"," 8.662432e-02"," 1.3353749534","  0.614164395"," 5.391477e-01"," 5.618039e-01","-8.020988e+00","Hcfc1"
"22309","Dars2"," 8.648436e-02"," 0.0872191636","  0.819427776"," 4.125996e-01"," 4.362230e-01","-8.116431e+00","Dars2"
"22310","Ccdc61","-8.639188e-02"," 0.3022143906"," -0.763815379"," 4.450301e-01"," 4.687128e-01","-8.112957e+00","Ccdc61"
"22311","4921524J17Rik"," 8.639055e-02"," 0.8117340934","  0.807205972"," 4.196041e-01"," 4.433285e-01","-8.084570e+00","4921524J17Rik"
"22312","Vps26b"," 8.631782e-02"," 1.3853556817","  0.618640489"," 5.361945e-01"," 5.588510e-01","-7.989700e+00","Vps26b"
"22313","Wbscr16"," 8.628248e-02"," 0.2754481350","  0.714014127"," 4.752673e-01"," 4.988550e-01","-8.136656e+00","Wbscr16"
"22314","Zfp943"," 8.610846e-02"," 0.2401626238","  0.794039342"," 4.272278e-01"," 4.508344e-01","-8.112927e+00","Zfp943"
"22315","Trmt61a"," 8.609417e-02"," 0.0244340689","  0.902722639"," 3.667369e-01"," 3.900574e-01","-8.067268e+00","Trmt61a"
"22316","Ppard","-8.604600e-02"," 0.0890523368"," -0.935384434"," 3.496564e-01"," 3.727028e-01","-8.015227e+00","Ppard"
"22317","Zfp952","-8.596578e-02"," 0.1953194050"," -0.832295752"," 4.053003e-01"," 4.288734e-01","-8.096440e+00","Zfp952"
"22318","Mapk7"," 8.594631e-02"," 0.2181643135","  0.825755994"," 4.090003e-01"," 4.326323e-01","-8.108431e+00","Mapk7"
"22319","Irak3"," 8.590230e-02","-0.1185545749","  0.930385478"," 3.522374e-01"," 3.753344e-01","-8.065313e+00","Irak3"
"22320","Trim7","-8.571361e-02"," 0.2390195360"," -1.045664075"," 2.957903e-01"," 3.177433e-01","-7.859214e+00","Trim7"
"22321","3200002M19Rik","-8.570332e-02"," 0.0851792267"," -0.837385626"," 4.024345e-01"," 4.259564e-01","-8.098504e+00","3200002M19Rik"
"22322","Lmnb2"," 8.554964e-02"," 0.1993313502","  0.805072841"," 4.208338e-01"," 4.445676e-01","-8.117480e+00","Lmnb2"
"22323","Lypd1"," 8.552303e-02"," 0.2084933503","  0.849587174"," 3.956143e-01"," 4.190972e-01","-8.124571e+00","Lypd1"
"22324","Shmt2","-8.526526e-02"," 0.7723276344"," -0.599228738"," 5.490602e-01"," 5.713708e-01","-8.086655e+00","Shmt2"
"22325","Tbpl1","-8.522274e-02"," 0.8117822736"," -0.741267416"," 4.585823e-01"," 4.823358e-01","-8.089718e+00","Tbpl1"
"22326","Cited2","-8.520298e-02"," 0.7591987553"," -0.821410286"," 4.114700e-01"," 4.350876e-01","-8.120240e+00","Cited2"
"22327","Rfesd","-8.517273e-02"," 0.1227541408"," -0.779463842"," 4.357606e-01"," 4.594456e-01","-8.140640e+00","Rfesd"
"22328","Sipa1","-8.513997e-02"," 0.6995580310"," -0.829076454"," 4.071192e-01"," 4.307203e-01","-8.114530e+00","Sipa1"
"22329","Cog2","-8.511062e-02"," 0.8638981561"," -0.623698218"," 5.328675e-01"," 5.555563e-01","-8.059303e+00","Cog2"
"22330","Cyb5r2","-8.505457e-02","-0.2852264450"," -1.052058903"," 2.928471e-01"," 3.147548e-01","-7.955843e+00","Cyb5r2"
"22331","Gla"," 8.491939e-02"," 0.1931412818","  0.795442087"," 4.264117e-01"," 4.500543e-01","-8.140016e+00","Gla"
"22332","Tpp2"," 8.486126e-02"," 1.1196407912","  0.671485496"," 5.019568e-01"," 5.254804e-01","-8.062581e+00","Tpp2"
"22333","Gfod1","-8.478897e-02"," 0.2020561561"," -0.849365394"," 3.957376e-01"," 4.192089e-01","-8.100213e+00","Gfod1"
"22334","Adck4"," 8.476310e-02"," 0.2771142434","  0.729013180"," 4.660437e-01"," 4.897220e-01","-8.118386e+00","Adck4"
"22335","Smad4"," 8.469566e-02"," 1.3707596508","  0.607910464"," 5.432873e-01"," 5.657654e-01","-8.037306e+00","Smad4"
"22336","Pdzd7","-8.468323e-02","-0.2814898586"," -1.062467018"," 2.880989e-01"," 3.099216e-01","-7.936411e+00","Pdzd7"
"22337","Gpr61","-8.421749e-02","-0.2711446705"," -1.077360936"," 2.813952e-01"," 3.030858e-01","-7.926229e+00","Gpr61"
"22338","Mrps2"," 8.419017e-02"," 0.5089273703","  0.672265273"," 5.014604e-01"," 5.250076e-01","-8.154130e+00","Mrps2"
"22339","Mtmr7","-8.408280e-02","-0.0229635313"," -0.931857458"," 3.514762e-01"," 3.745914e-01","-8.063021e+00","Mtmr7"
"22340","Megf11","-8.403454e-02"," 0.4637945062"," -0.970596632"," 3.318180e-01"," 3.547375e-01","-8.006578e+00","Megf11"
"22341","Zfp523"," 8.398125e-02"," 0.5961643711","  0.658235303"," 5.104314e-01"," 5.336607e-01","-8.114381e+00","Zfp523"
"22342","B3galnt1"," 8.378042e-02"," 0.3611209441","  0.825898387"," 4.089195e-01"," 4.325664e-01","-8.145519e+00","B3galnt1"
"22343","Tomm5","-8.373312e-02"," 1.8415189833"," -0.532031601"," 5.947388e-01"," 6.163054e-01","-7.920889e+00","Tomm5"
"22344","Dusp12"," 8.366361e-02"," 0.7195630061","  0.630188857"," 5.286132e-01"," 5.514399e-01","-8.124459e+00","Dusp12"
"22345","Map3k10"," 8.349713e-02"," 0.5005621580","  0.779038808"," 4.360109e-01"," 4.596888e-01","-8.093069e+00","Map3k10"
"22346","Adal","-8.339156e-02"," 0.1000589359"," -0.800480831"," 4.234880e-01"," 4.472505e-01","-8.125933e+00","Adal"
"22347","Mbtd1","-8.333796e-02"," 0.6962948434"," -0.675325557"," 4.995147e-01"," 5.230407e-01","-8.080275e+00","Mbtd1"
"22348","Mettl5"," 8.331636e-02"," 0.5524237704","  0.696343597"," 4.862611e-01"," 5.098008e-01","-8.086461e+00","Mettl5"
"22349","Mrpl46","-8.316251e-02"," 1.0704543548"," -0.600580055"," 5.481596e-01"," 5.705350e-01","-8.083822e+00","Mrpl46"
"22350","Mrps15"," 8.297471e-02"," 1.4857942807","  0.546461608"," 5.847844e-01"," 6.065533e-01","-8.015796e+00","Mrps15"
"22351","Smn1"," 8.295838e-02"," 0.3047856222","  0.869391771"," 3.846941e-01"," 4.080453e-01","-8.056658e+00","Smn1"
"22352","Tdg"," 8.294244e-02"," 0.2055978567","  0.930933054"," 3.519541e-01"," 3.750666e-01","-8.012095e+00","Tdg"
"22353","2410016O06Rik"," 8.289593e-02"," 0.0394166738","  0.800797159"," 4.233049e-01"," 4.470772e-01","-8.163751e+00","2410016O06Rik"
"22354","Mad2l1bp"," 8.266920e-02"," 0.3307516692","  0.738264530"," 4.604045e-01"," 4.841655e-01","-8.177253e+00","Mad2l1bp"
"22355","Fam33a","-8.251388e-02"," 0.2824852693"," -0.777425035"," 4.369620e-01"," 4.606293e-01","-8.129152e+00","Fam33a"
"22356","2310069G16Rik","-8.248015e-02"," 0.0276417360"," -0.789990323"," 4.295883e-01"," 4.531621e-01","-8.103012e+00","2310069G16Rik"
"22357","Dolk","-8.245722e-02"," 1.1370641576"," -0.498876157"," 6.178988e-01"," 6.387517e-01","-8.017164e+00","Dolk"
"22358","Rnf11"," 8.245651e-02"," 2.2982266564","  0.507814850"," 6.116160e-01"," 6.327034e-01","-7.921542e+00","Rnf11"
"22359","Pgls"," 8.241563e-02"," 2.0484425184","  0.487961564"," 6.256084e-01"," 6.460659e-01","-7.936756e+00","Pgls"
"22360","Brd8","-8.240478e-02"," 2.3651159626"," -0.494383321"," 6.210673e-01"," 6.417440e-01","-7.873991e+00","Brd8"
"22361","Znhit3"," 8.232068e-02"," 0.8547660350","  0.630198856"," 5.286067e-01"," 5.514399e-01","-8.118840e+00","Znhit3"
"22362","Murc","-8.226218e-02","-0.2968253897"," -1.055114445"," 2.914477e-01"," 3.133371e-01","-7.948425e+00","Murc"
"22363","Heatr6"," 8.218348e-02"," 0.6932817446","  0.655153877"," 5.124129e-01"," 5.355174e-01","-8.099039e+00","Heatr6"
"22364","4831426I19Rik","-8.209168e-02","-0.2391394099"," -0.958743126"," 3.377561e-01"," 3.608224e-01","-8.030411e+00","4831426I19Rik"
"22365","Ythdf3","-8.195218e-02"," 0.7011780854"," -0.662762342"," 5.075276e-01"," 5.307432e-01","-8.087595e+00","Ythdf3"
"22366","Zdhhc7"," 8.184898e-02"," 0.9736265520","  0.602404142"," 5.469452e-01"," 5.693721e-01","-8.121946e+00","Zdhhc7"
"22367","Numa1"," 8.166590e-02"," 1.8828255572","  0.534116608"," 5.932957e-01"," 6.148643e-01","-7.953797e+00","Numa1"
"22368","Pelp1"," 8.165989e-02"," 0.3570460677","  0.811751323"," 4.169910e-01"," 4.407067e-01","-8.093636e+00","Pelp1"
"22369","Shmt1","-8.163514e-02","-0.2394347038"," -0.956083728"," 3.390977e-01"," 3.621730e-01","-8.039325e+00","Shmt1"
"22370","Ppp1r35"," 8.162983e-02"," 0.7826952438","  0.749341558"," 4.537030e-01"," 4.775039e-01","-8.032166e+00","Ppp1r35"
"22371","Apbb3","-8.161060e-02"," 0.1807366758"," -0.798098197"," 4.248691e-01"," 4.485474e-01","-8.154529e+00","Apbb3"
"22372","1700012A16Rik","-8.158825e-02","-0.3113453058"," -1.036341992"," 3.001161e-01"," 3.222277e-01","-7.971580e+00","1700012A16Rik"
"22373","Top3b"," 8.158087e-02"," 0.5012456079","  0.669781341"," 5.030425e-01"," 5.265700e-01","-8.152043e+00","Top3b"
"22374","Triobp","-8.150003e-02"," 1.0648834115"," -0.621959934"," 5.340098e-01"," 5.566482e-01","-8.120256e+00","Triobp"
"22375","Armc8","-8.148368e-02"," 1.2730209322"," -0.577509916"," 5.636332e-01"," 5.857144e-01","-8.084973e+00","Armc8"
"22376","ERCC-00112","-8.134103e-02"," 0.6077517662"," -0.560039295"," 5.754894e-01"," 5.975206e-01","-8.168227e+00","ERCC-00112"
"22377","Zfp444"," 8.120417e-02"," 0.8905876558","  0.629653320"," 5.289636e-01"," 5.517563e-01","-8.141759e+00","Zfp444"
"22378","D6Wsu163e"," 8.106515e-02"," 0.2409099714","  0.709379806"," 4.781373e-01"," 5.015979e-01","-8.178816e+00","D6Wsu163e"
"22379","1810063B05Rik"," 8.099968e-02"," 1.1404687279","  0.611596284"," 5.408457e-01"," 5.634480e-01","-8.047042e+00","1810063B05Rik"
"22380","Xrn2"," 8.084494e-02"," 1.6518244907","  0.546795673"," 5.845549e-01"," 6.063958e-01","-7.992286e+00","Xrn2"
"22381","Spata5l1","-8.079535e-02","-0.1242058622"," -0.915234132"," 3.601334e-01"," 3.832950e-01","-8.071437e+00","Spata5l1"
"22382","Avl9"," 8.064018e-02"," 0.5413409738","  0.664124978"," 5.066552e-01"," 5.299965e-01","-8.137746e+00","Avl9"
"22383","Ppp2r5e"," 8.063573e-02"," 1.1599796110","  0.605076212"," 5.451686e-01"," 5.676236e-01","-8.085850e+00","Ppp2r5e"
"22384","Wdr3"," 8.061824e-02"," 0.2757127629","  0.712878764"," 4.759696e-01"," 4.995250e-01","-8.188131e+00","Wdr3"
"22385","Isca1"," 8.060685e-02"," 1.9096564830","  0.488275692"," 6.253860e-01"," 6.459170e-01","-7.991129e+00","Isca1"
"22386","Chm"," 8.059117e-02"," 0.7502797799","  0.656950377"," 5.112572e-01"," 5.344287e-01","-8.104216e+00","Chm"
"22387","Nt5c3l","-8.051306e-02"," 1.3407468125"," -0.510951623"," 6.094180e-01"," 6.306802e-01","-8.021563e+00","Nt5c3l"
"22388","Hist1h2be","-8.050520e-02","-0.1098711386"," -0.875762276"," 3.812210e-01"," 4.045994e-01","-8.079111e+00","Hist1h2be"
"22389","Wdr48"," 8.044630e-02"," 1.0690103053","  0.570017704"," 5.687032e-01"," 5.907888e-01","-8.107374e+00","Wdr48"
"22390","Prmt6","-8.030588e-02"," 0.1246283106"," -0.744673624"," 4.565204e-01"," 4.802533e-01","-8.159557e+00","Prmt6"
"22391","Aga"," 8.013600e-02"," 0.9749270829","  0.512214015"," 6.085344e-01"," 6.298214e-01","-8.043104e+00","Aga"
"22392","Tdrd3"," 8.012424e-02"," 0.5073108860","  0.710530872"," 4.774236e-01"," 5.009613e-01","-8.127036e+00","Tdrd3"
"22393","Sbsn","-8.010502e-02"," 0.0088140683"," -0.878171053"," 3.799128e-01"," 4.032841e-01","-8.093761e+00","Sbsn"
"22394","Gmnn","-8.008741e-02"," 0.0388437710"," -0.869719630"," 3.845148e-01"," 4.079106e-01","-8.120811e+00","Gmnn"
"22395","Tnpo3","-7.997115e-02"," 1.1407942498"," -0.553248087"," 5.801298e-01"," 6.021519e-01","-8.070359e+00","Tnpo3"
"22396","Dpcd"," 7.987038e-02"," 0.8569155388","  0.581503199"," 5.609398e-01"," 5.830340e-01","-8.119727e+00","Dpcd"
"22397","2610306M01Rik","-7.984805e-02"," 0.2485521455"," -0.701587328"," 4.829844e-01"," 5.064787e-01","-8.151087e+00","2610306M01Rik"
"22398","Tmem196","-7.981794e-02","-0.1988017832"," -1.004189465"," 3.153585e-01"," 3.378656e-01","-8.003311e+00","Tmem196"
"22399","Dimt1","-7.968545e-02"," 0.4513206749"," -0.665324570"," 5.058879e-01"," 5.292411e-01","-8.172296e+00","Dimt1"
"22400","Mcat","-7.928138e-02"," 0.4599255128"," -0.628851910"," 5.294881e-01"," 5.522296e-01","-8.171976e+00","Mcat"
"22401","Tmem63b","-7.922777e-02"," 1.5045795156"," -0.507634588"," 6.117425e-01"," 6.328063e-01","-7.941781e+00","Tmem63b"
"22402","Sertad3"," 7.921893e-02"," 0.2292856778","  0.702454899"," 4.824435e-01"," 5.059341e-01","-8.192500e+00","Sertad3"
