"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","feature"
"1","Gja1","-9.399116e+00"," 1.9232383970","-3.510221e+01","1.012418e-230","1.186200e-226","516.761282490","Gja1"
"2","Pllp"," 9.388115e+00"," 6.8337280640"," 3.444305e+01","2.292425e-223","1.790613e-219","498.931895871","Pllp"
"3","Neu4"," 9.221147e+00"," 0.2542811504"," 3.438003e+01","1.148029e-222","6.725444e-219","497.470684028","Neu4"
"4","Gpr17"," 9.189757e+00"," 0.4674591472"," 3.063515e+01","2.752950e-182","4.300659e-179","405.139283720","Gpr17"
"5","C1ql1"," 8.942354e+00"," 0.2328002000"," 3.549023e+01","4.419160e-235","1.035542e-230","525.881844181","C1ql1"
"6","Lhfpl3"," 8.882155e+00"," 0.3783334002"," 3.316163e+01","2.901184e-209","8.497930e-206","466.848503330","Lhfpl3"
"7","Olig1"," 8.857421e+00"," 5.4937751502"," 2.887534e+01","3.252676e-164","3.629522e-161","363.335723838","Olig1"
"8","Mlc1","-8.820109e+00"," 1.2071483302","-3.393763e+01","8.997451e-218","3.513954e-214","487.173009885","Mlc1"
"9","Gstm1","-8.713657e+00"," 5.3665907509","-2.697548e+01","1.934097e-145","1.373385e-142","321.000884058","Gstm1"
"10","Sulf2"," 8.663906e+00"," 2.8084931589"," 2.940558e+01","1.358764e-169","1.768885e-166","376.108253975","Sulf2"
"11","Matn4"," 8.585842e+00"," 0.4124337314"," 3.233516e+01","2.588832e-200","6.066409e-197","446.394876860","Matn4"
"12","Pdgfra"," 8.558623e+00"," 0.2516017061"," 3.161421e+01","1.327177e-192","2.591646e-189","428.769614247","Pdgfra"
"13","Qpct"," 8.526823e+00"," 1.5877164162"," 2.565721e+01","6.714144e-133","4.252231e-130","292.226428908","Qpct"
"14","Fxyd6"," 8.389387e+00"," 0.6619553092"," 2.820932e+01","1.528415e-157","1.432614e-154","348.588222663","Fxyd6"
"15","Acsbg1","-8.381020e+00"," 1.4018419372","-2.918009e+01","2.678258e-167","3.137981e-164","371.306922470","Acsbg1"
"16","Olig2"," 8.256030e+00"," 3.3380343740"," 2.833184e+01","9.204651e-159","8.987191e-156","351.274750638","Olig2"
"17","Nxph1"," 8.144934e+00"," 0.1762544484"," 3.293532e+01","8.415104e-207","2.191013e-203","461.296439675","Nxph1"
"18","Cspg4"," 8.118681e+00"," 0.6429063030"," 3.030355e+01","7.810319e-179","1.143870e-175","397.314889221","Cspg4"
"19","Cntn1"," 7.920463e+00"," 1.9397680619"," 2.177459e+01"," 1.549202e-98"," 4.595247e-96","213.545782308","Cntn1"
"20","S1pr1","-7.902214e+00"," 3.1757581066","-3.209783e+01","9.149853e-198","1.949168e-194","441.170193760","S1pr1"
"21","Vcan"," 7.787461e+00"," 0.3925802329"," 2.640783e+01","5.459678e-140","3.655333e-137","308.432920612","Vcan"
"22","Ncald"," 7.675210e+00"," 2.5214685267"," 2.408389e+01","1.710776e-118","7.709351e-116","259.277473649","Ncald"
"23","Sox10"," 7.665115e+00"," 3.7988328333"," 3.397625e+01","3.374147e-218","1.581328e-214","487.367016299","Sox10"
"24","Sepp1","-7.601829e+00"," 6.3842502990","-2.858079e+01","2.982977e-161","3.177277e-158","357.529298061","Sepp1"
"25","Rtn1"," 7.458709e+00"," 1.7942506110"," 2.058902e+01"," 7.064425e-89"," 1.655407e-86","191.497138141","Rtn1"
"26","Marcks"," 7.447153e+00"," 1.8458353064"," 2.032962e+01"," 8.069307e-87"," 1.818154e-84","186.773783109","Marcks"
"27","Ccnd1"," 7.410519e+00"," 1.1365830691"," 2.202673e+01","1.211322e-100"," 3.784655e-98","218.466505426","Ccnd1"
"28","Gjb6","-7.327850e+00"," 0.7827304064","-3.355040e+01","1.630359e-213","5.457743e-210","477.482516647","Gjb6"
"29","Epn2"," 7.288958e+00"," 5.1662377939"," 2.229136e+01","7.121560e-103","2.396683e-100","223.454147112","Epn2"
"30","Olfm2"," 7.271926e+00"," 0.3859450932"," 2.714060e+01","4.862058e-147","3.675245e-144","324.607531766","Olfm2"
"31","Traf4"," 7.265839e+00"," 0.4532877128"," 2.448813e+01","3.909597e-122","1.908616e-119","267.638264985","Traf4"
"32","3632451O06Rik"," 7.264858e+00"," 0.6422689210"," 2.320106e+01","1.084067e-110","4.379819e-108","241.488443944","3632451O06Rik"
"33","Tnr"," 7.168448e+00"," 0.2425039936"," 2.742224e+01","8.789499e-150","6.865478e-147","330.927648715","Tnr"
"34","Aqp4","-7.157376e+00"," 0.8848557434","-3.098575e+01","5.836722e-186","9.769422e-183","414.240506598","Aqp4"
"35","Fam107a","-7.108049e+00"," 1.8287413819","-2.614478e+01","1.726487e-137","1.123799e-134","303.115391918","Fam107a"
"36","3110035E14Rik"," 7.071990e+00"," 0.1255299094"," 2.981590e+01","8.528758e-174","1.175614e-170","385.880615878","3110035E14Rik"
"37","Cacng4"," 7.070309e+00"," 0.2732661180"," 2.768126e+01","2.544651e-152","2.129601e-149","336.718805505","Cacng4"
"38","Dpp6"," 6.948080e+00"," 0.5437885007"," 2.699199e+01","1.338931e-145","9.804738e-143","321.365651227","Dpp6"
"39","Anks1b"," 6.923681e+00"," 3.2754457395"," 2.500881e+01","6.920504e-127","4.054204e-124","278.533540724","Anks1b"
"40","Megf11"," 6.740692e+00"," 0.4637945062"," 2.489907e+01","7.037309e-126","3.835006e-123","276.249691873","Megf11"
"41","Cdo1"," 6.740409e+00"," 0.4038924845"," 2.374896e+01","1.650538e-115","6.906616e-113","252.475170467","Cdo1"
"42","Enpp2"," 6.729037e+00"," 5.8540371361"," 2.193348e+01","7.321203e-100"," 2.257339e-97","216.678412838","Enpp2"
"43","Sdc4","-6.682920e+00"," 2.0992400708","-2.258165e+01","2.414783e-105","8.705478e-103","229.359381551","Sdc4"
"44","Ntsr2","-6.614938e+00"," 1.6806860319","-1.830539e+01"," 1.784292e-71"," 2.697504e-69","151.772665906","Ntsr2"
"45","Sox9","-6.574253e+00"," 0.9773712118","-3.149303e+01","2.567883e-191","4.628708e-188","426.599347683","Sox9"
"46","Sez6l"," 6.529184e+00"," 0.3986906107"," 2.420928e+01","1.283362e-119","6.014605e-117","261.933255998","Sez6l"
"47","Gng3"," 6.499956e+00"," 0.8619076152"," 2.477276e+01","1.007016e-124","5.363048e-122","273.606992777","Gng3"
"48","Lrrn1"," 6.384366e+00"," 3.3086098719"," 2.317175e+01","1.952270e-110","7.753820e-108","240.891952471","Lrrn1"
"49","Emid1"," 6.354153e+00"," 0.3334350909"," 2.263150e+01","9.045124e-106","3.364355e-103","230.246791660","Emid1"
"50","Nav1"," 6.350118e+00"," 2.2789692000"," 1.990381e+01"," 1.739737e-83"," 3.740115e-81","179.275571502","Nav1"
"51","Opcml"," 6.340224e+00"," 0.6122113472"," 2.229109e+01","7.159468e-103","2.396683e-100","223.630980866","Opcml"
"52","Abcg1"," 6.324290e+00"," 4.0275245971"," 2.188424e+01"," 1.888439e-99"," 5.746987e-97","215.791593014","Abcg1"
"53","Id4","-6.311421e+00"," 1.0201687968","-2.547013e+01","3.738358e-131","2.246178e-128","288.585601288","Id4"
"54","Lims2"," 6.299799e+00"," 3.2912574215"," 1.925542e+01"," 1.620283e-78"," 3.037447e-76","167.926119820","Lims2"
"55","Sdc3"," 6.290954e+00"," 1.1663638464"," 1.970665e+01"," 5.824686e-82"," 1.186869e-79","175.760586260","Sdc3"
"56","Slc35f1"," 6.272331e+00"," 0.4720251675"," 2.440975e+01","2.001675e-121","9.572499e-119","266.062205052","Slc35f1"
"57","Cav1"," 6.265336e+00"," 2.0771066378"," 2.171537e+01"," 4.812044e-98"," 1.409508e-95","212.581180218","Cav1"
"58","Cldn10","-6.261761e+00"," 1.0425589840","-2.246057e+01","2.605480e-104","8.978562e-102","226.955365993","Cldn10"
"59","Mt2","-6.243670e+00"," 2.9017142985","-2.118927e+01"," 1.024021e-93"," 2.696166e-91","202.694686636","Mt2"
"60","Basp1"," 6.241213e+00"," 0.6386786374"," 2.228421e+01","8.185819e-103","2.701666e-100","223.477454745","Basp1"
"61","Susd5"," 6.196898e+00"," 0.2617623378"," 2.553103e+01","1.012434e-131","6.243253e-129","289.651311058","Susd5"
"62","Car2","-6.173467e+00"," 7.1361101828","-2.181524e+01"," 7.107026e-99"," 2.135115e-96","214.524067341","Car2"
"63","Fgfr3","-6.161867e+00"," 1.0719775780","-2.271751e+01","1.655583e-106","6.257303e-104","232.049778798","Fgfr3"
"64","Slc4a4","-6.131942e+00"," 1.2029008993","-2.256667e+01","3.243015e-105","1.151418e-102","229.081241888","Slc4a4"
"65","Snx1"," 6.130670e+00"," 4.3892450329"," 1.837981e+01"," 5.131252e-72"," 7.962956e-70","153.026837602","Snx1"
"66","Acsl6","-6.113900e+00"," 1.4198130126","-1.979684e+01"," 1.172888e-82"," 2.410903e-80","177.398363945","Acsl6"
"67","Glul","-6.090652e+00"," 8.8937024949","-2.345188e+01","6.913960e-113","2.842365e-110","246.277927109","Glul"
"68","Tubb4a"," 6.089051e+00"," 6.9100712332"," 2.036388e+01"," 4.327319e-87"," 9.844860e-85","187.491027594","Tubb4a"
"69","Sh3bp4"," 6.088511e+00"," 0.8507173691"," 2.133322e+01"," 6.824566e-95"," 1.859536e-92","205.383937787","Sh3bp4"
"70","Pbxip1","-6.053185e+00"," 1.9383576221","-2.258497e+01","2.262374e-105","8.283471e-103","229.506704839","Pbxip1"
"71","Gjc3"," 6.042265e+00"," 3.7917953303"," 2.461648e+01","2.674142e-123","1.362243e-120","270.358412291","Gjc3"
"72","Grm3","-6.024820e+00"," 3.5136868622","-2.761570e+01","1.120701e-151","9.055654e-149","335.659127088","Grm3"
"73","Tmem59l"," 6.019699e+00"," 1.1170103787"," 1.910409e+01"," 2.241212e-77"," 4.102993e-75","165.318281027","Tmem59l"
"74","Dbc1"," 6.011830e+00"," 0.3925185295"," 2.399039e+01","1.173034e-117","5.186358e-115","257.473961539","Dbc1"
"75","Dpysl3"," 6.000758e+00"," 0.6160618458"," 2.204400e+01","8.675288e-101"," 2.747135e-98","218.866043601","Dpysl3"
"76","Aldh1l1","-5.976791e+00"," 0.6170064816","-2.809242e+01","2.215524e-156","1.996784e-153","346.496548184","Aldh1l1"
"77","Stmn3"," 5.947261e+00"," 1.2647440962"," 1.916388e+01"," 7.953315e-78"," 1.467481e-75","166.334309426","Stmn3"
"78","Gria3"," 5.946872e+00"," 0.2672035670"," 2.311301e+01","6.334732e-110","2.474030e-107","239.783162533","Gria3"
"79","Snx22"," 5.838792e+00"," 0.6458479966"," 2.117598e+01"," 1.314031e-93"," 3.421299e-91","202.442492352","Snx22"
"80","Tspan13"," 5.832949e+00"," 2.9408061480"," 1.983492e+01"," 5.951992e-83"," 1.256514e-80","178.051867621","Tspan13"
"81","Lrrtm3"," 5.817307e+00"," 0.5032341894"," 2.131941e+01"," 8.855987e-95"," 2.385314e-92","205.133496857","Lrrtm3"
"82","Cask"," 5.813876e+00"," 1.8478776855"," 1.594277e+01"," 3.022446e-55"," 3.161829e-53","114.732944988","Cask"
"83","Arl2bp"," 5.812223e+00"," 5.0900607477"," 1.734289e+01"," 1.224942e-64"," 1.649659e-62","136.137289223","Arl2bp"
"84","Cdh13"," 5.810113e+00"," 0.5130974394"," 1.834522e+01"," 9.162351e-72"," 1.403277e-69","152.493474900","Cdh13"
"85","Fam70b"," 5.800623e+00"," 0.1032781380"," 2.420410e+01","1.428429e-119","6.563209e-117","261.866535202","Fam70b"
"86","Prune2"," 5.781260e+00"," 1.3862763205"," 1.760668e+01"," 1.756942e-66"," 2.465295e-64","140.409840509","Prune2"
"87","Marcksl1"," 5.779406e+00"," 2.2816094378"," 2.046288e+01"," 7.116039e-88"," 1.650992e-85","189.313819900","Marcksl1"
"88","Slco1c1","-5.778158e+00"," 2.4670700221","-2.853129e+01","9.349010e-161","9.525015e-158","356.528784987","Slco1c1"
"89","Slc9a3r1","-5.767067e+00"," 1.6409052632","-1.944908e+01"," 5.483765e-80"," 1.053287e-77","171.349451115","Slc9a3r1"
"90","Tmem47","-5.737019e+00"," 1.3679893097","-1.896126e+01"," 2.634373e-76"," 4.676612e-74","162.893515118","Tmem47"
"91","Gal3st1"," 5.710875e+00"," 3.0974169157"," 2.099660e+01"," 3.759251e-92"," 9.472099e-90","199.115944182","Gal3st1"
"92","Spon1"," 5.699814e+00"," 0.7839518645"," 1.858612e+01"," 1.587028e-73"," 2.564747e-71","156.469585618","Spon1"
"93","Tsc22d1"," 5.687804e+00"," 4.9532442747"," 1.616122e+01"," 1.145541e-56"," 1.266201e-54","117.939019675","Tsc22d1"
"94","Fxyd1","-5.677605e+00"," 1.1033829521","-2.787175e+01","3.382060e-154","2.935252e-151","341.491087487","Fxyd1"
"95","Prex2","-5.675745e+00"," 1.4651682876","-2.489958e+01","6.962643e-126","3.835006e-123","276.551549407","Prex2"
"96","Slc39a12","-5.674919e+00"," 0.4521998444","-2.918617e+01","2.322992e-167","2.864983e-164","371.688694634","Slc39a12"
"97","Ezr","-5.670069e+00"," 0.8793932097","-2.454749e+01","1.132093e-122","5.644328e-120","269.194254594","Ezr"
"98","Cd9"," 5.645479e+00"," 6.3497824802"," 1.694044e+01"," 7.175346e-62"," 8.849468e-60","129.790805171","Cd9"
"99","Rlbp1"," 5.630941e+00"," 0.4532335611"," 1.880565e+01"," 3.795398e-75"," 6.587968e-73","160.163291324","Rlbp1"
"100","Slc1a1"," 5.615949e+00"," 1.4621941226"," 1.898593e+01"," 1.722910e-76"," 3.105612e-74","163.305236300","Slc1a1"
"101","App"," 5.612260e+00"," 8.7242477372"," 2.211462e+01","2.211075e-101"," 7.097550e-99","220.134164591","App"
"102","Nap1l5"," 5.611715e+00"," 3.5403990344"," 1.738177e+01"," 6.575292e-65"," 9.063459e-63","136.783818015","Nap1l5"
"103","Chchd10","-5.606892e+00"," 1.7348058263","-2.060694e+01"," 5.083715e-89"," 1.203300e-86","192.027157614","Chchd10"
"104","1300014I06Rik"," 5.602904e+00"," 0.7117522387"," 1.944719e+01"," 5.668881e-80"," 1.079991e-77","171.266290285","1300014I06Rik"
"105","Pou3f1"," 5.596234e+00"," 2.0500916610"," 1.873274e+01"," 1.316572e-74"," 2.251915e-72","158.995101119","Pou3f1"
"106","Chadl"," 5.567095e+00"," 1.2544125499"," 1.643578e+01"," 1.775190e-58"," 2.059308e-56","122.112514213","Chadl"
"107","Pcdh15"," 5.557317e+00"," 0.2596425802"," 2.143626e+01"," 9.736883e-96"," 2.748968e-93","207.334011429","Pcdh15"
"108","Tpm1"," 5.549669e+00"," 3.9892396830"," 1.775019e+01"," 1.706820e-67"," 2.438775e-65","142.714833005","Tpm1"
"109","Kcnip3"," 5.475361e+00"," 0.8076253017"," 1.699059e+01"," 3.264948e-62"," 4.113307e-60","130.622727060","Kcnip3"
"110","Nsg1"," 5.423302e+00"," 1.3484651280"," 1.596291e+01"," 2.238705e-55"," 2.352448e-53","115.039931926","Nsg1"
"111","Tst","-5.415316e+00"," 1.4498720979","-2.135773e+01"," 4.297858e-95"," 1.184844e-92","205.962318950","Tst"
"112","Tspan6"," 5.401683e+00"," 1.0575221215"," 1.509023e+01"," 7.386570e-50"," 6.631782e-48","102.440521249","Tspan6"
"113","Cdc42ep1"," 5.380003e+00"," 4.8962952444"," 1.861424e+01"," 9.858347e-74"," 1.604241e-71","156.967884592","Cdc42ep1"
"114","Naaa","-5.294035e+00"," 0.9984809325","-2.096370e+01"," 6.937677e-92"," 1.729474e-89","198.612960724","Naaa"
"115","Maged1"," 5.288523e+00"," 4.0741280601"," 1.389375e+01"," 9.882144e-43"," 7.038550e-41"," 86.185915358","Maged1"
"116","Btbd17","-5.284180e+00"," 0.5904293937","-2.498976e+01","1.035686e-126","5.919325e-124","278.428074039","Btbd17"
"117","Sox8"," 5.269361e+00"," 3.0440591594"," 1.670204e+01"," 2.948715e-60"," 3.525369e-58","126.172385516","Sox8"
"118","Slc25a18","-5.256614e+00"," 0.8299550075","-2.064897e+01"," 2.347445e-89"," 5.613028e-87","192.796653742","Slc25a18"
"119","4833424O15Rik"," 5.251713e+00"," 0.2398442981"," 1.981680e+01"," 8.220728e-83"," 1.704746e-80","177.764313603","4833424O15Rik"
"120","Ptpre"," 5.218650e+00"," 1.0816662254"," 1.717266e+01"," 1.842676e-63"," 2.385604e-61","133.517993364","Ptpre"
"121","Pla2g7","-5.213736e+00"," 1.7900267517","-1.408339e+01"," 7.938099e-44"," 5.961971e-42"," 88.680787301","Pla2g7"
"122","Igsf21"," 5.192496e+00"," 0.4867099641"," 1.867499e+01"," 3.516050e-74"," 5.885115e-72","157.995771717","Igsf21"
"123","Gatm"," 5.165116e+00"," 7.3554613468"," 1.687949e+01"," 1.863112e-61"," 2.273870e-59","128.890869846","Gatm"
"124","Lix1","-5.157600e+00"," 0.5086018932","-2.475859e+01","1.356393e-124","7.063190e-122","273.607942742","Lix1"
"125","Prkcb"," 5.135399e+00"," 2.8507375906"," 1.531404e+01"," 3.010436e-51"," 2.810500e-49","105.613386242","Prkcb"
"126","Pid1"," 5.129649e+00"," 0.6474616095"," 1.732009e+01"," 1.763603e-64"," 2.361515e-62","135.825054852","Pid1"
"127","Sema3d"," 5.128679e+00"," 0.3826870442"," 1.833439e+01"," 1.098418e-71"," 1.671378e-69","152.323446900","Sema3d"
"128","Wdr1"," 5.128132e+00"," 4.3579244076"," 1.438538e+01"," 1.345654e-45"," 1.079888e-43"," 92.718773231","Wdr1"
"129","Accn2"," 5.122694e+00"," 0.2138459949"," 1.988410e+01"," 2.474477e-83"," 5.271310e-81","178.961124459","Accn2"
"130","Grin2c","-5.117207e+00"," 0.3182011365","-2.682561e+01","5.405352e-144","3.725400e-141","318.103761783","Grin2c"
"131","Sirt2"," 5.114147e+00"," 5.9522713005"," 1.605939e+01"," 5.291993e-56"," 5.714620e-54","116.433934983","Sirt2"
"132","Ostf1"," 5.066111e+00"," 2.6739769763"," 1.498342e+01"," 3.352875e-49"," 2.931639e-47","100.940725933","Ostf1"
"133","2810468N07Rik"," 5.059543e+00"," 4.2274923530"," 1.789350e+01"," 1.637954e-68"," 2.383986e-66","145.047752170","2810468N07Rik"
"134","Slc1a3","-5.043802e+00"," 2.9366827995","-1.391064e+01"," 7.903994e-43"," 5.646777e-41"," 86.403050554","Slc1a3"
"135","Rprm"," 5.027580e+00"," 0.0634979060"," 2.083554e+01"," 7.494508e-91"," 1.829362e-88","196.159431026","Rprm"
"136","Mt1","-5.024786e+00"," 6.9442182677","-1.961356e+01"," 3.026948e-81"," 6.011056e-79","174.029535004","Mt1"
"137","Tmem100"," 5.017755e+00"," 1.0669631512"," 1.490391e+01"," 1.027718e-48"," 8.886535e-47"," 99.819883801","Tmem100"
"138","Calcrl"," 4.994665e+00"," 0.8131334855"," 1.946641e+01"," 4.045437e-80"," 7.834441e-78","171.612170808","Calcrl"
"139","Cbs","-4.990263e+00"," 0.6066450076","-2.250475e+01","1.095138e-104","3.830204e-102","227.960800514","Cbs"
"140","Mpzl1"," 4.980925e+00"," 3.6069041611"," 1.450809e+01"," 2.512015e-46"," 2.072678e-44"," 94.380248582","Mpzl1"
"141","Ppfibp1"," 4.953735e+00"," 1.4913840180"," 1.806954e+01"," 9.009944e-70"," 1.327862e-67","147.946725839","Ppfibp1"
"142","Gltp"," 4.922026e+00"," 5.6699187271"," 1.600325e+01"," 1.225932e-55"," 1.311748e-53","115.633221163","Gltp"
"143","Fjx1","-4.920394e+00"," 0.7186972385","-2.102693e+01"," 2.135598e-92"," 5.439508e-90","199.774032935","Fjx1"
"144","Tmem179"," 4.876971e+00"," 0.2194532208"," 1.962970e+01"," 2.275839e-81"," 4.597391e-79","174.474542053","Tmem179"
"145","Ppapdc1a"," 4.867702e+00"," 0.0881908410"," 1.981914e+01"," 7.884174e-83"," 1.649552e-80","177.803091775","Ppapdc1a"
"146","Faim2"," 4.854403e+00"," 3.9698887082"," 1.783249e+01"," 4.450930e-68"," 6.438188e-66","144.064225164","Faim2"
"147","Camk1"," 4.844628e+00"," 2.6989502623"," 1.362036e+01"," 3.551869e-41"," 2.433653e-39"," 82.628734470","Camk1"
"148","Atp9a"," 4.792839e+00"," 3.5982398061"," 1.673509e+01"," 1.766225e-60"," 2.122459e-58","126.702684661","Atp9a"
"149","Morf4l2"," 4.789865e+00"," 4.4667273375"," 1.412825e+01"," 4.352872e-44"," 3.355291e-42"," 89.277021947","Morf4l2"
"150","Aldoc","-4.782775e+00"," 3.6596518281","-1.052326e+01"," 1.653179e-25"," 5.869537e-24"," 47.033686108","Aldoc"
"151","Slc1a2","-4.780288e+00"," 3.4337764347","-1.171534e+01"," 4.162776e-31"," 1.927793e-29"," 59.739027635","Slc1a2"
"152","Mmp16"," 4.770913e+00"," 0.2596259192"," 1.817032e+01"," 1.694765e-70"," 2.529517e-68","149.605378400","Mmp16"
"153","Zdhhc2"," 4.769900e+00"," 0.2951028708"," 1.781450e+01"," 5.973908e-68"," 8.588134e-66","143.783657461","Zdhhc2"
"154","Ugdh"," 4.766856e+00"," 0.6737877004"," 1.496042e+01"," 4.638871e-49"," 4.026024e-47","100.618689948","Ugdh"
"155","Sc4mol","-4.760994e+00"," 3.7880403080","-1.414512e+01"," 3.470980e-44"," 2.684339e-42"," 89.496573112","Sc4mol"
"156","D630045J12Rik"," 4.758364e+00"," 0.4619047449"," 1.637663e+01"," 4.378395e-58"," 4.980530e-56","121.231734048","D630045J12Rik"
"157","Galnt10"," 4.757233e+00"," 0.3328083877"," 1.738060e+01"," 6.699463e-65"," 9.180614e-63","136.810125166","Galnt10"
"158","Dbpht2"," 4.730329e+00"," 0.2163061346"," 1.867163e+01"," 3.722910e-74"," 6.187160e-72","157.974201505","Dbpht2"
"159","Bcas1"," 4.722200e+00"," 3.6085369759"," 1.652144e+01"," 4.779485e-59"," 5.599884e-57","123.428151341","Bcas1"
"160","Prkcq"," 4.702629e+00"," 1.7350614772"," 1.721164e+01"," 9.924161e-64"," 1.299178e-61","134.134519661","Prkcq"
"161","Gpt2"," 4.698817e+00"," 2.0182388858"," 1.435092e+01"," 2.151106e-45"," 1.720371e-43"," 92.254383521","Gpt2"
"162","Tubb5"," 4.697951e+00"," 4.4806122619"," 1.425490e+01"," 7.908612e-45"," 6.239815e-43"," 90.966123826","Tubb5"
"163","Rap1gap"," 4.692978e+00"," 0.6949586738"," 1.640724e+01"," 2.745276e-58"," 3.168968e-56","121.693490722","Rap1gap"
"164","1700086L19Rik"," 4.687164e+00"," 0.2473985696"," 1.851939e+01"," 4.901837e-73"," 7.761131e-71","155.414814168","1700086L19Rik"
"165","Bex2"," 4.686409e+00"," 1.1639338689"," 1.575017e+01"," 5.245676e-54"," 5.321296e-52","111.913619623","Bex2"
"166","Pmm1","-4.666897e+00"," 3.6416700389","-1.381462e+01"," 2.804775e-42"," 1.985628e-40"," 85.149221919","Pmm1"
"167","Pcsk1n"," 4.644925e+00"," 3.9554968603"," 1.841963e+01"," 2.629873e-72"," 4.135960e-70","153.652621618","Pcsk1n"
"168","Fam5c"," 4.640073e+00"," 0.2831004393"," 1.702634e+01"," 1.860488e-62"," 2.369392e-60","131.216903895","Fam5c"
"169","Scara3","-4.616470e+00"," 0.2801640161","-2.394995e+01","2.692901e-117","1.168569e-114","256.878192774","Scara3"
"170","Jun"," 4.610924e+00"," 5.9925913611"," 1.374243e+01"," 7.231337e-42"," 5.073411e-40"," 84.216031001","Jun"
"171","Fscn1"," 4.604790e+00"," 3.5390935062"," 1.961906e+01"," 2.746711e-81"," 5.501170e-79","174.278577279","Fscn1"
"172","Pon2","-4.588365e+00"," 3.9409013809","-1.578080e+01"," 3.338259e-54"," 3.430940e-52","112.341577340","Pon2"
"173","Spry1"," 4.584274e+00"," 1.0862542370"," 1.535895e+01"," 1.576308e-51"," 1.495451e-49","106.252043630","Spry1"
"174","Cyp2d22","-4.580840e+00"," 1.1488556728","-1.930449e+01"," 6.888661e-79"," 1.301790e-76","168.831197597","Cyp2d22"
"175","Adora1"," 4.577998e+00"," 2.8540713216"," 1.418721e+01"," 1.971129e-44"," 1.544798e-42"," 90.060716550","Adora1"
"176","H2-D1"," 4.576628e+00"," 4.7972278866"," 1.378475e+01"," 4.152817e-42"," 2.931114e-40"," 84.764435369","H2-D1"
"177","Tmem121"," 4.575696e+00"," 0.5544276163"," 1.524822e+01"," 7.748272e-51"," 7.092393e-49","104.674455709","Tmem121"
"178","Ehd3"," 4.574305e+00"," 1.5368730423"," 1.361076e+01"," 4.023263e-41"," 2.740614e-39"," 82.502429941","Ehd3"
"179","Kank1"," 4.571580e+00"," 1.0501828913"," 1.371947e+01"," 9.765088e-42"," 6.790068e-40"," 83.914524101","Kank1"
"180","Chl1"," 4.538005e+00"," 0.3612187256"," 1.749974e+01"," 9.881996e-66"," 1.370206e-63","138.708514533","Chl1"
"181","Pdia6"," 4.533047e+00"," 4.2839728821"," 1.157385e+01"," 2.053779e-30"," 9.184388e-29"," 58.151613172","Pdia6"
"182","G0s2"," 4.524038e+00"," 0.4071157874"," 1.504102e+01"," 1.484777e-49"," 1.317908e-47","101.747735500","G0s2"
"183","Dhrs3","-4.516560e+00"," 1.2377968162","-1.854921e+01"," 2.962717e-73"," 4.722813e-71","155.921755075","Dhrs3"
"184","Lnx1"," 4.479431e+00"," 0.1948285075"," 1.689605e+01"," 1.438043e-61"," 1.764276e-59","129.193532028","Lnx1"
"185","Slc6a11","-4.473361e+00"," 0.6033089708","-1.904960e+01"," 5.747895e-77"," 1.044112e-74","164.419182319","Slc6a11"
"186","Mfsd2a"," 4.468000e+00"," 2.3719752452"," 1.150882e+01"," 4.252069e-30"," 1.845162e-28"," 57.430945743","Mfsd2a"
"187","Prdx6","-4.467935e+00"," 5.1608475444","-1.194991e+01"," 2.840386e-32"," 1.401237e-30"," 62.382256312","Prdx6"
"188","A930003O13Rik"," 4.465840e+00","-0.0256553159"," 2.090017e+01"," 2.260211e-91"," 5.575108e-89","197.369794721","A930003O13Rik"
"189","Afap1l2"," 4.455705e+00"," 0.8352185979"," 1.616055e+01"," 1.157040e-56"," 1.272907e-54","117.982652626","Afap1l2"
"190","Efhd2","-4.455589e+00"," 1.2946957659","-1.896796e+01"," 2.347528e-76"," 4.199208e-74","163.023990696","Efhd2"
"191","Prodh","-4.440767e+00"," 0.4013318612","-2.114317e+01"," 2.430573e-93"," 6.258860e-91","201.949520394","Prodh"
"192","Slc27a1","-4.426100e+00"," 2.0071904313","-1.285419e+01"," 5.798116e-37"," 3.439677e-35"," 73.030091327","Slc27a1"
"193","Nr4a1"," 4.417063e+00"," 3.4378881562"," 1.229377e+01"," 5.084762e-34"," 2.653702e-32"," 66.319743103","Nr4a1"
"194","Gria4"," 4.414963e+00"," 1.0484502790"," 1.549397e+01"," 2.231184e-52"," 2.169433e-50","108.191128644","Gria4"
"195","Arhgap31"," 4.402725e+00"," 2.0332421627"," 1.503176e+01"," 1.692803e-49"," 1.496885e-47","101.616359481","Arhgap31"
"196","Dner"," 4.394806e+00"," 1.5889978954"," 1.192762e+01"," 3.673161e-32"," 1.800694e-30"," 62.120050491","Dner"
"197","Sox4"," 4.381180e+00"," 0.7221095103"," 1.446821e+01"," 4.339946e-46"," 3.543483e-44"," 93.833550033","Sox4"
"198","Abhd12"," 4.359033e+00"," 4.6704407867"," 1.197185e+01"," 2.203923e-32"," 1.096487e-30"," 62.630775724","Abhd12"
"199","2900052N01Rik","-4.355346e+00"," 0.3180752685","-2.163416e+01"," 2.268151e-97"," 6.561676e-95","211.188648907","2900052N01Rik"
"200","Serinc5"," 4.351398e+00"," 2.7514205241"," 1.579443e+01"," 2.729524e-54"," 2.817662e-52","112.561035138","Serinc5"
"201","Caly"," 4.349571e+00"," 0.5313620585"," 1.767988e+01"," 5.359635e-67"," 7.611656e-65","141.606600374","Caly"
